,level_0,index,PID,practice,run,block,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version
34,70,74,,0,2,6,75,E,,,,1700.0,2900.0,,,,0,18,3
35,71,75,,0,2,6,76,F,,,,3900.0,1200.0,,,,1,18,3
0,36,40,,0,2,4,41,C,,,,3400.0,1200.0,,,,1,19,3
1,37,41,,0,2,4,42,D,,,,1700.0,2100.0,,,,0,19,3
2,38,42,,0,2,4,43,H,,,,1100.0,1800.0,,,,0,19,3
3,39,43,,0,2,4,44,K,,,,1100.0,3100.0,,,,0,19,3
4,40,44,,0,2,4,45,F,,,,1700.0,1100.0,,,,0,19,3
5,41,45,,0,2,4,46,J,,,,2300.0,2800.0,,,,0,19,3
6,42,46,,0,2,4,47,B,,,,1300.0,1100.0,,,,0,19,3
7,43,47,,0,2,4,48,E,,,,1500.0,1000.0,,,,0,19,3
8,44,48,,0,2,4,49,I,,,,1100.0,3400.0,,,,0,19,3
9,45,49,,0,2,4,50,A,,,,1600.0,1500.0,,,,0,19,3
10,46,50,,0,2,4,51,G,,,,2000.0,1300.0,,,,0,19,3
11,47,51,,0,2,4,52,L,,,,1500.0,1800.0,,,,0,19,3
12,48,52,,0,2,5,53,C,,,,3300.0,2400.0,,,,1,19,3
13,49,53,,0,2,5,54,F,,,,1500.0,2800.0,,,,0,19,3
14,50,54,,0,2,5,55,G,,,,1400.0,2400.0,,,,0,19,3
15,51,55,,0,2,5,56,J,,,,2000.0,1800.0,,,,0,19,3
16,52,56,,0,2,5,57,D,,,,1700.0,1100.0,,,,0,19,3
17,53,57,,0,2,5,58,A,,,,3300.0,3500.0,,,,1,19,3
18,54,58,,0,2,5,59,E,,,,1600.0,1100.0,,,,0,19,3
19,55,59,,0,2,5,60,H,,,,1600.0,1200.0,,,,0,19,3
20,56,60,,0,2,5,61,L,,,,2400.0,1000.0,,,,0,19,3
21,57,61,,0,2,5,62,K,,,,2300.0,1200.0,,,,0,19,3
22,58,62,,0,2,5,63,B,,,,2500.0,2400.0,,,,1,19,3
23,59,63,,0,2,5,64,I,,,,1700.0,1600.0,,,,0,19,3
24,60,64,,0,2,6,65,D,,,,1500.0,1600.0,,,,0,19,3
25,61,65,,0,2,6,66,L,,,,1200.0,1800.0,,,,0,19,3
26,62,66,,0,2,6,67,K,,,,2300.0,2300.0,,,,0,19,3
27,63,67,,0,2,6,68,H,,,,2200.0,1900.0,,,,0,19,3
28,64,68,,0,2,6,69,C,,,,1800.0,1300.0,,,,0,19,3
29,65,69,,0,2,6,70,B,,,,3800.0,1000.0,,,,1,19,3
30,66,70,,0,2,6,71,I,,,,1300.0,1900.0,,,,0,19,3
31,67,71,,0,2,6,72,J,,,,2300.0,3100.0,,,,0,19,3
32,68,72,,0,2,6,73,G,,,,2100.0,2700.0,,,,0,19,3
33,69,73,,0,2,6,74,A,,,,2400.0,3200.0,,,,0,19,3
34,70,74,,0,2,6,75,E,,,,2300.0,3400.0,,,,0,19,3
35,71,75,,0,2,6,76,F,,,,3200.0,3100.0,,,,1,19,3
0,36,40,,0,2,4,41,C,,,,1300.0,2600.0,,,,0,20,3
1,37,41,,0,2,4,42,D,,,,1800.0,1200.0,,,,0,20,3
2,38,42,,0,2,4,43,H,,,,2000.0,1400.0,,,,0,20,3
3,39,43,,0,2,4,44,K,,,,1000.0,2200.0,,,,0,20,3
4,40,44,,0,2,4,45,F,,,,3600.0,2000.0,,,,1,20,3
5,41,45,,0,2,4,46,J,,,,1000.0,1100.0,,,,0,20,3
6,42,46,,0,2,4,47,B,,,,2200.0,1000.0,,,,0,20,3
7,43,47,,0,2,4,48,E,,,,1900.0,2100.0,,,,0,20,3
8,44,48,,0,2,4,49,I,,,,1300.0,3300.0,,,,0,20,3
9,45,49,,0,2,4,50,A,,,,4100.0,1400.0,,,,1,20,3
10,46,50,,0,2,4,51,G,,,,1100.0,2200.0,,,,0,20,3
11,47,51,,0,2,4,52,L,,,,1400.0,2600.0,,,,0,20,3
12,48,52,,0,2,5,53,C,,,,2400.0,1400.0,,,,0,20,3
13,49,53,,0,2,5,54,F,,,,2700.0,3100.0,,,,0,20,3
14,50,54,,0,2,5,55,G,,,,1800.0,1800.0,,,,0,20,3
15,51,55,,0,2,5,56,J,,,,3300.0,1300.0,,,,1,20,3
16,52,56,,0,2,5,57,D,,,,1400.0,1300.0,,,,0,20,3
17,53,57,,0,2,5,58,A,,,,1600.0,2600.0,,,,0,20,3
18,54,58,,0,2,5,59,E,,,,2500.0,2400.0,,,,0,20,3
19,55,59,,0,2,5,60,H,,,,1900.0,2900.0,,,,0,20,3
20,56,60,,0,2,5,61,L,,,,5000.0,1800.0,,,,1,20,3
21,57,61,,0,2,5,62,K,,,,1200.0,1000.0,,,,0,20,3
22,58,62,,0,2,5,63,B,,,,2300.0,2600.0,,,,0,20,3
23,59,63,,0,2,5,64,I,,,,1000.0,1400.0,,,,0,20,3
24,60,64,,0,2,6,65,D,,,,1600.0,2000.0,,,,0,20,3
25,61,65,,0,2,6,66,L,,,,1600.0,3000.0,,,,0,20,3
26,62,66,,0,2,6,67,K,,,,1100.0,1500.0,,,,0,20,3
27,63,67,,0,2,6,68,H,,,,3000.0,1500.0,,,,0,20,3
28,64,68,,0,2,6,69,C,,,,1600.0,2700.0,,,,0,20,3
29,65,69,,0,2,6,70,B,,,,1100.0,2800.0,,,,0,20,3
30,66,70,,0,2,6,71,I,,,,3200.0,1800.0,,,,1,20,3
31,67,71,,0,2,6,72,J,,,,1300.0,1600.0,,,,0,20,3
32,68,72,,0,2,6,73,G,,,,1200.0,1100.0,,,,0,20,3
33,69,73,,0,2,6,74,A,,,,1600.0,2000.0,,,,0,20,3
34,70,74,,0,2,6,75,E,,,,1100.0,2200.0,,,,0,20,3
35,71,75,,0,2,6,76,F,,,,3800.0,3100.0,,,,1,20,3
0,36,40,,0,2,4,41,C,,,,4600.0,1600.0,,,,1,1,4
1,37,41,,0,2,4,42,D,,,,2300.0,2300.0,,,,0,1,4
2,38,42,,0,2,4,43,H,,,,1600.0,1000.0,,,,0,1,4
3,39,43,,0,2,4,44,K,,,,2500.0,1800.0,,,,0,1,4
4,40,44,,0,2,4,45,F,,,,1000.0,1700.0,,,,0,1,4
5,41,45,,0,2,4,46,J,,,,1600.0,1400.0,,,,0,1,4
6,42,46,,0,2,4,47,B,,,,1500.0,3400.0,,,,0,1,4
7,43,47,,0,2,4,48,E,,,,3300.0,1000.0,,,,1,1,4
8,44,48,,0,2,4,49,I,,,,1800.0,1500.0,,,,0,1,4
9,45,49,,0,2,4,50,A,,,,1400.0,3200.0,,,,0,1,4
10,46,50,,0,2,4,51,G,,,,2500.0,1900.0,,,,0,1,4
11,47,51,,0,2,4,52,L,,,,1200.0,1100.0,,,,0,1,4
12,48,52,,0,2,5,53,C,,,,1500.0,1800.0,,,,0,1,4
13,49,53,,0,2,5,54,F,,,,1800.0,2200.0,,,,0,1,4
14,50,54,,0,2,5,55,G,,,,2400.0,1200.0,,,,0,1,4
15,51,55,,0,2,5,56,J,,,,1300.0,1500.0,,,,0,1,4
16,52,56,,0,2,5,57,D,,,,3000.0,2600.0,,,,1,1,4
17,53,57,,0,2,5,58,A,,,,1400.0,1000.0,,,,0,1,4
18,54,58,,0,2,5,59,E,,,,1900.0,1400.0,,,,0,1,4
19,55,59,,0,2,5,60,H,,,,1100.0,3200.0,,,,0,1,4
20,56,60,,0,2,5,61,L,,,,1300.0,2600.0,,,,0,1,4
21,57,61,,0,2,5,62,K,,,,3400.0,1800.0,,,,1,1,4
22,58,62,,0,2,5,63,B,,,,2700.0,3200.0,,,,0,1,4
23,59,63,,0,2,5,64,I,,,,1200.0,2400.0,,,,0,1,4
24,60,64,,0,2,6,65,D,,,,2100.0,2900.0,,,,0,1,4
25,61,65,,0,2,6,66,L,,,,1000.0,2400.0,,,,0,1,4
26,62,66,,0,2,6,67,K,,,,3800.0,2300.0,,,,1,1,4
27,63,67,,0,2,6,68,H,,,,1500.0,1600.0,,,,0,1,4
28,64,68,,0,2,6,69,C,,,,1300.0,2800.0,,,,0,1,4
29,65,69,,0,2,6,70,B,,,,1900.0,1800.0,,,,0,1,4
30,66,70,,0,2,6,71,I,,,,1000.0,1600.0,,,,0,1,4
31,67,71,,0,2,6,72,J,,,,3100.0,1800.0,,,,1,1,4
32,68,72,,0,2,6,73,G,,,,1300.0,2100.0,,,,0,1,4
33,69,73,,0,2,6,74,A,,,,2800.0,3400.0,,,,0,1,4
34,70,74,,0,2,6,75,E,,,,1400.0,1200.0,,,,0,1,4
35,71,75,,0,2,6,76,F,,,,2500.0,1300.0,,,,0,1,4
0,36,40,,0,2,4,41,C,,,,1500.0,1400.0,,,,0,2,4
1,37,41,,0,2,4,42,D,,,,1700.0,2800.0,,,,0,2,4
2,38,42,,0,2,4,43,H,,,,1500.0,1200.0,,,,0,2,4
3,39,43,,0,2,4,44,K,,,,1700.0,1600.0,,,,0,2,4
4,40,44,,0,2,4,45,F,,,,2000.0,1300.0,,,,0,2,4
5,41,45,,0,2,4,46,J,,,,3300.0,1900.0,,,,1,2,4
6,42,46,,0,2,4,47,B,,,,1600.0,1400.0,,,,0,2,4
7,43,47,,0,2,4,48,E,,,,1200.0,2900.0,,,,0,2,4
8,44,48,,0,2,4,49,I,,,,2500.0,1700.0,,,,0,2,4
9,45,49,,0,2,4,50,A,,,,1400.0,2900.0,,,,0,2,4
10,46,50,,0,2,4,51,G,,,,3100.0,1800.0,,,,1,2,4
11,47,51,,0,2,4,52,L,,,,2000.0,2000.0,,,,0,2,4
12,48,52,,0,2,5,53,C,,,,2100.0,2200.0,,,,0,2,4
13,49,53,,0,2,5,54,F,,,,2300.0,2100.0,,,,0,2,4
14,50,54,,0,2,5,55,G,,,,1800.0,1100.0,,,,0,2,4
15,51,55,,0,2,5,56,J,,,,5500.0,2400.0,,,,1,2,4
16,52,56,,0,2,5,57,D,,,,1300.0,1500.0,,,,0,2,4
17,53,57,,0,2,5,58,A,,,,1100.0,3000.0,,,,0,2,4
18,54,58,,0,2,5,59,E,,,,1100.0,1200.0,,,,0,2,4
19,55,59,,0,2,5,60,H,,,,1500.0,2300.0,,,,0,2,4
20,56,60,,0,2,5,61,L,,,,1400.0,1800.0,,,,0,2,4
21,57,61,,0,2,5,62,K,,,,2400.0,1200.0,,,,0,2,4
22,58,62,,0,2,5,63,B,,,,3800.0,1200.0,,,,1,2,4
23,59,63,,0,2,5,64,I,,,,2000.0,1100.0,,,,0,2,4
24,60,64,,0,2,6,65,D,,,,2500.0,2600.0,,,,0,2,4
25,61,65,,0,2,6,66,L,,,,1600.0,2200.0,,,,0,2,4
26,62,66,,0,2,6,67,K,,,,1800.0,1200.0,,,,0,2,4
27,63,67,,0,2,6,68,H,,,,3700.0,3100.0,,,,1,2,4
28,64,68,,0,2,6,69,C,,,,1900.0,2300.0,,,,0,2,4
29,65,69,,0,2,6,70,B,,,,1700.0,2600.0,,,,0,2,4
30,66,70,,0,2,6,71,I,,,,1100.0,3500.0,,,,0,2,4
31,67,71,,0,2,6,72,J,,,,1300.0,3200.0,,,,0,2,4
32,68,72,,0,2,6,73,G,,,,2500.0,1400.0,,,,0,2,4
33,69,73,,0,2,6,74,A,,,,1400.0,2300.0,,,,0,2,4
34,70,74,,0,2,6,75,E,,,,1600.0,2100.0,,,,0,2,4
35,71,75,,0,2,6,76,F,,,,1100.0,1500.0,,,,0,2,4
0,36,40,,0,2,4,41,C,,,,3200.0,3100.0,,,,1,3,4
1,37,41,,0,2,4,42,D,,,,1800.0,2100.0,,,,0,3,4
2,38,42,,0,2,4,43,H,,,,2200.0,3300.0,,,,0,3,4
3,39,43,,0,2,4,44,K,,,,1800.0,2000.0,,,,0,3,4
4,40,44,,0,2,4,45,F,,,,1300.0,1600.0,,,,0,3,4
5,41,45,,0,2,4,46,J,,,,3700.0,1500.0,,,,1,3,4
6,42,46,,0,2,4,47,B,,,,1100.0,1400.0,,,,0,3,4
7,43,47,,0,2,4,48,E,,,,1100.0,3000.0,,,,0,3,4
8,44,48,,0,2,4,49,I,,,,1700.0,1800.0,,,,0,3,4
9,45,49,,0,2,4,50,A,,,,1200.0,3100.0,,,,0,3,4
10,46,50,,0,2,4,51,G,,,,3400.0,1000.0,,,,1,3,4
11,47,51,,0,2,4,52,L,,,,1700.0,1800.0,,,,0,3,4
12,48,52,,0,2,5,53,C,,,,1900.0,2000.0,,,,0,3,4
13,49,53,,0,2,5,54,F,,,,2200.0,1700.0,,,,0,3,4
14,50,54,,0,2,5,55,G,,,,1500.0,1600.0,,,,0,3,4
15,51,55,,0,2,5,56,J,,,,1500.0,2600.0,,,,0,3,4
16,52,56,,0,2,5,57,D,,,,2400.0,1400.0,,,,0,3,4
17,53,57,,0,2,5,58,A,,,,4800.0,2500.0,,,,1,3,4
18,54,58,,0,2,5,59,E,,,,1300.0,1300.0,,,,0,3,4
19,55,59,,0,2,5,60,H,,,,2100.0,1000.0,,,,0,3,4
20,56,60,,0,2,5,61,L,,,,2400.0,2900.0,,,,0,3,4
21,57,61,,0,2,5,62,K,,,,1900.0,1900.0,,,,0,3,4
22,58,62,,0,2,5,63,B,,,,3000.0,1800.0,,,,1,3,4
23,59,63,,0,2,5,64,I,,,,1000.0,1300.0,,,,0,3,4
24,60,64,,0,2,6,65,D,,,,1300.0,1400.0,,,,0,3,4
25,61,65,,0,2,6,66,L,,,,2100.0,1200.0,,,,0,3,4
26,62,66,,0,2,6,67,K,,,,2200.0,1400.0,,,,0,3,4
27,63,67,,0,2,6,68,H,,,,1500.0,2700.0,,,,0,3,4
28,64,68,,0,2,6,69,C,,,,1000.0,2600.0,,,,0,3,4
29,65,69,,0,2,6,70,B,,,,1500.0,1200.0,,,,0,3,4
30,66,70,,0,2,6,71,I,,,,3800.0,2800.0,,,,1,3,4
31,67,71,,0,2,6,72,J,,,,2000.0,2800.0,,,,0,3,4
32,68,72,,0,2,6,73,G,,,,1900.0,2500.0,,,,0,3,4
33,69,73,,0,2,6,74,A,,,,1800.0,2100.0,,,,0,3,4
34,70,74,,0,2,6,75,E,,,,1000.0,2200.0,,,,0,3,4
35,71,75,,0,2,6,76,F,,,,1700.0,1400.0,,,,0,3,4
0,36,40,,0,2,4,41,C,,,,3500.0,1000.0,,,,1,4,4
1,37,41,,0,2,4,42,D,,,,1100.0,1100.0,,,,0,4,4
2,38,42,,0,2,4,43,H,,,,1600.0,2600.0,,,,0,4,4
3,39,43,,0,2,4,44,K,,,,1000.0,1600.0,,,,0,4,4
4,40,44,,0,2,4,45,F,,,,1800.0,2200.0,,,,0,4,4
5,41,45,,0,2,4,46,J,,,,1200.0,2700.0,,,,0,4,4
6,42,46,,0,2,4,47,B,,,,4200.0,3100.0,,,,1,4,4
7,43,47,,0,2,4,48,E,,,,1200.0,3300.0,,,,0,4,4
8,44,48,,0,2,4,49,I,,,,1100.0,2000.0,,,,0,4,4
9,45,49,,0,2,4,50,A,,,,2100.0,1100.0,,,,0,4,4
10,46,50,,0,2,4,51,G,,,,1400.0,1000.0,,,,0,4,4
11,47,51,,0,2,4,52,L,,,,3200.0,2400.0,,,,1,4,4
12,48,52,,0,2,5,53,C,,,,1600.0,2400.0,,,,0,4,4
13,49,53,,0,2,5,54,F,,,,1300.0,1700.0,,,,0,4,4
14,50,54,,0,2,5,55,G,,,,2000.0,1500.0,,,,0,4,4
15,51,55,,0,2,5,56,J,,,,1100.0,1100.0,,,,0,4,4
16,52,56,,0,2,5,57,D,,,,1100.0,2500.0,,,,0,4,4
17,53,57,,0,2,5,58,A,,,,1400.0,1900.0,,,,0,4,4
18,54,58,,0,2,5,59,E,,,,1800.0,3300.0,,,,0,4,4
19,55,59,,0,2,5,60,H,,,,1800.0,2200.0,,,,0,4,4
20,56,60,,0,2,5,61,L,,,,1800.0,1600.0,,,,0,4,4
21,57,61,,0,2,5,62,K,,,,2700.0,1400.0,,,,0,4,4
22,58,62,,0,2,5,63,B,,,,4100.0,2000.0,,,,1,4,4
23,59,63,,0,2,5,64,I,,,,1500.0,3300.0,,,,0,4,4
24,60,64,,0,2,6,65,D,,,,1100.0,2700.0,,,,0,4,4
25,61,65,,0,2,6,66,L,,,,1500.0,1700.0,,,,0,4,4
26,62,66,,0,2,6,67,K,,,,1400.0,1500.0,,,,0,4,4
27,63,67,,0,2,6,68,H,,,,3900.0,1300.0,,,,1,4,4
28,64,68,,0,2,6,69,C,,,,2600.0,2500.0,,,,0,4,4
29,65,69,,0,2,6,70,B,,,,2100.0,1200.0,,,,0,4,4
30,66,70,,0,2,6,71,I,,,,1700.0,2400.0,,,,0,4,4
31,67,71,,0,2,6,72,J,,,,1100.0,1600.0,,,,0,4,4
32,68,72,,0,2,6,73,G,,,,2800.0,2500.0,,,,0,4,4
33,69,73,,0,2,6,74,A,,,,1500.0,3000.0,,,,0,4,4
34,70,74,,0,2,6,75,E,,,,2500.0,1600.0,,,,0,4,4
35,71,75,,0,2,6,76,F,,,,4200.0,1000.0,,,,1,4,4
0,36,40,,0,2,4,41,C,,,,1100.0,1200.0,,,,0,5,4
1,37,41,,0,2,4,42,D,,,,1100.0,1100.0,,,,0,5,4
2,38,42,,0,2,4,43,H,,,,1300.0,2700.0,,,,0,5,4
3,39,43,,0,2,4,44,K,,,,1100.0,1900.0,,,,0,5,4
4,40,44,,0,2,4,45,F,,,,4900.0,3100.0,,,,1,5,4
5,41,45,,0,2,4,46,J,,,,1100.0,1200.0,,,,0,5,4
6,42,46,,0,2,4,47,B,,,,2800.0,1700.0,,,,0,5,4
7,43,47,,0,2,4,48,E,,,,1500.0,1300.0,,,,0,5,4
8,44,48,,0,2,4,49,I,,,,1300.0,3400.0,,,,0,5,4
9,45,49,,0,2,4,50,A,,,,1200.0,1400.0,,,,0,5,4
10,46,50,,0,2,4,51,G,,,,1200.0,1300.0,,,,0,5,4
11,47,51,,0,2,4,52,L,,,,1900.0,2400.0,,,,0,5,4
12,48,52,,0,2,5,53,C,,,,6000.0,3400.0,,,,1,5,4
13,49,53,,0,2,5,54,F,,,,1900.0,2100.0,,,,0,5,4
14,50,54,,0,2,5,55,G,,,,1000.0,1700.0,,,,0,5,4
15,51,55,,0,2,5,56,J,,,,2600.0,1700.0,,,,0,5,4
16,52,56,,0,2,5,57,D,,,,1400.0,1100.0,,,,0,5,4
17,53,57,,0,2,5,58,A,,,,2800.0,2600.0,,,,0,5,4
18,54,58,,0,2,5,59,E,,,,3500.0,1000.0,,,,1,5,4
19,55,59,,0,2,5,60,H,,,,1400.0,1800.0,,,,0,5,4
20,56,60,,0,2,5,61,L,,,,1200.0,2700.0,,,,0,5,4
21,57,61,,0,2,5,62,K,,,,1200.0,2400.0,,,,0,5,4
22,58,62,,0,2,5,63,B,,,,1300.0,1800.0,,,,0,5,4
23,59,63,,0,2,5,64,I,,,,4000.0,2900.0,,,,1,5,4
24,60,64,,0,2,6,65,D,,,,2200.0,2200.0,,,,0,5,4
25,61,65,,0,2,6,66,L,,,,2300.0,1500.0,,,,0,5,4
26,62,66,,0,2,6,67,K,,,,1400.0,1400.0,,,,0,5,4
27,63,67,,0,2,6,68,H,,,,1700.0,2100.0,,,,0,5,4
28,64,68,,0,2,6,69,C,,,,1300.0,1100.0,,,,0,5,4
29,65,69,,0,2,6,70,B,,,,2100.0,2100.0,,,,0,5,4
30,66,70,,0,2,6,71,I,,,,4200.0,1800.0,,,,1,5,4
31,67,71,,0,2,6,72,J,,,,1700.0,2500.0,,,,0,5,4
32,68,72,,0,2,6,73,G,,,,1400.0,1400.0,,,,0,5,4
33,69,73,,0,2,6,74,A,,,,1300.0,3400.0,,,,0,5,4
34,70,74,,0,2,6,75,E,,,,1600.0,3000.0,,,,0,5,4
35,71,75,,0,2,6,76,F,,,,2000.0,1600.0,,,,0,5,4
0,36,40,,0,2,4,41,C,,,,1700.0,1400.0,,,,0,6,4
1,37,41,,0,2,4,42,D,,,,1600.0,1500.0,,,,0,6,4
2,38,42,,0,2,4,43,H,,,,1500.0,2300.0,,,,0,6,4
3,39,43,,0,2,4,44,K,,,,1800.0,1400.0,,,,0,6,4
4,40,44,,0,2,4,45,F,,,,1400.0,1500.0,,,,0,6,4
5,41,45,,0,2,4,46,J,,,,1300.0,2100.0,,,,0,6,4
6,42,46,,0,2,4,47,B,,,,4500.0,1800.0,,,,1,6,4
7,43,47,,0,2,4,48,E,,,,1600.0,1100.0,,,,0,6,4
8,44,48,,0,2,4,49,I,,,,1500.0,1900.0,,,,0,6,4
9,45,49,,0,2,4,50,A,,,,1200.0,1000.0,,,,0,6,4
10,46,50,,0,2,4,51,G,,,,1900.0,3200.0,,,,0,6,4
11,47,51,,0,2,4,52,L,,,,2800.0,2300.0,,,,1,6,4
12,48,52,,0,2,5,53,C,,,,1000.0,3500.0,,,,0,6,4
13,49,53,,0,2,5,54,F,,,,1900.0,1000.0,,,,0,6,4
14,50,54,,0,2,5,55,G,,,,2300.0,2700.0,,,,0,6,4
15,51,55,,0,2,5,56,J,,,,1100.0,1500.0,,,,0,6,4
16,52,56,,0,2,5,57,D,,,,1900.0,1500.0,,,,0,6,4
17,53,57,,0,2,5,58,A,,,,3300.0,2100.0,,,,1,6,4
18,54,58,,0,2,5,59,E,,,,1700.0,3300.0,,,,0,6,4
19,55,59,,0,2,5,60,H,,,,2700.0,1500.0,,,,0,6,4
20,56,60,,0,2,5,61,L,,,,2700.0,1600.0,,,,0,6,4
21,57,61,,0,2,5,62,K,,,,1600.0,2600.0,,,,0,6,4
22,58,62,,0,2,5,63,B,,,,1900.0,1800.0,,,,0,6,4
23,59,63,,0,2,5,64,I,,,,2700.0,3000.0,,,,0,6,4
24,60,64,,0,2,6,65,D,,,,1700.0,1200.0,,,,0,6,4
25,61,65,,0,2,6,66,L,,,,2700.0,2800.0,,,,0,6,4
26,62,66,,0,2,6,67,K,,,,1100.0,2800.0,,,,0,6,4
27,63,67,,0,2,6,68,H,,,,1100.0,3300.0,,,,0,6,4
28,64,68,,0,2,6,69,C,,,,1200.0,1600.0,,,,0,6,4
29,65,69,,0,2,6,70,B,,,,1300.0,1900.0,,,,0,6,4
30,66,70,,0,2,6,71,I,,,,4700.0,2800.0,,,,1,6,4
31,67,71,,0,2,6,72,J,,,,1200.0,1300.0,,,,0,6,4
32,68,72,,0,2,6,73,G,,,,2300.0,1000.0,,,,0,6,4
33,69,73,,0,2,6,74,A,,,,1100.0,3300.0,,,,0,6,4
34,70,74,,0,2,6,75,E,,,,2400.0,1000.0,,,,0,6,4
35,71,75,,0,2,6,76,F,,,,3600.0,1400.0,,,,1,6,4
0,36,40,,0,2,4,41,C,,,,4200.0,1300.0,,,,1,7,4
1,37,41,,0,2,4,42,D,,,,1100.0,2800.0,,,,0,7,4
2,38,42,,0,2,4,43,H,,,,2700.0,2900.0,,,,0,7,4
3,39,43,,0,2,4,44,K,,,,2600.0,3200.0,,,,0,7,4
4,40,44,,0,2,4,45,F,,,,1000.0,2400.0,,,,0,7,4
5,41,45,,0,2,4,46,J,,,,1300.0,1800.0,,,,0,7,4
6,42,46,,0,2,4,47,B,,,,3200.0,3000.0,,,,0,7,4
7,43,47,,0,2,4,48,E,,,,1700.0,1500.0,,,,0,7,4
8,44,48,,0,2,4,49,I,,,,2100.0,1600.0,,,,0,7,4
9,45,49,,0,2,4,50,A,,,,1200.0,2600.0,,,,0,7,4
10,46,50,,0,2,4,51,G,,,,2200.0,1200.0,,,,0,7,4
11,47,51,,0,2,4,52,L,,,,3300.0,2600.0,,,,1,7,4
12,48,52,,0,2,5,53,C,,,,1200.0,2200.0,,,,0,7,4
13,49,53,,0,2,5,54,F,,,,1200.0,1400.0,,,,0,7,4
14,50,54,,0,2,5,55,G,,,,2000.0,2700.0,,,,0,7,4
15,51,55,,0,2,5,56,J,,,,2800.0,2000.0,,,,0,7,4
16,52,56,,0,2,5,57,D,,,,1300.0,2500.0,,,,0,7,4
17,53,57,,0,2,5,58,A,,,,4600.0,2800.0,,,,1,7,4
18,54,58,,0,2,5,59,E,,,,1200.0,2400.0,,,,0,7,4
19,55,59,,0,2,5,60,H,,,,1000.0,1200.0,,,,0,7,4
20,56,60,,0,2,5,61,L,,,,1100.0,2500.0,,,,0,7,4
21,57,61,,0,2,5,62,K,,,,1300.0,1100.0,,,,0,7,4
22,58,62,,0,2,5,63,B,,,,1000.0,1600.0,,,,0,7,4
23,59,63,,0,2,5,64,I,,,,1600.0,1200.0,,,,0,7,4
24,60,64,,0,2,6,65,D,,,,1100.0,2700.0,,,,0,7,4
25,61,65,,0,2,6,66,L,,,,3800.0,1800.0,,,,1,7,4
26,62,66,,0,2,6,67,K,,,,2100.0,3500.0,,,,0,7,4
27,63,67,,0,2,6,68,H,,,,1300.0,1100.0,,,,0,7,4
28,64,68,,0,2,6,69,C,,,,1100.0,2400.0,,,,0,7,4
29,65,69,,0,2,6,70,B,,,,1300.0,1400.0,,,,0,7,4
30,66,70,,0,2,6,71,I,,,,3600.0,1400.0,,,,1,7,4
31,67,71,,0,2,6,72,J,,,,1500.0,1200.0,,,,0,7,4
32,68,72,,0,2,6,73,G,,,,2600.0,1500.0,,,,0,7,4
33,69,73,,0,2,6,74,A,,,,1400.0,1400.0,,,,0,7,4
34,70,74,,0,2,6,75,E,,,,1000.0,1300.0,,,,0,7,4
35,71,75,,0,2,6,76,F,,,,4300.0,1800.0,,,,1,7,4
0,36,40,,0,2,4,41,C,,,,3900.0,1900.0,,,,1,8,4
1,37,41,,0,2,4,42,D,,,,1500.0,2900.0,,,,0,8,4
2,38,42,,0,2,4,43,H,,,,1700.0,1200.0,,,,0,8,4
3,39,43,,0,2,4,44,K,,,,2000.0,2100.0,,,,0,8,4
4,40,44,,0,2,4,45,F,,,,1200.0,1100.0,,,,0,8,4
5,41,45,,0,2,4,46,J,,,,1300.0,1600.0,,,,0,8,4
6,42,46,,0,2,4,47,B,,,,2900.0,1300.0,,,,1,8,4
7,43,47,,0,2,4,48,E,,,,1600.0,2300.0,,,,0,8,4
8,44,48,,0,2,4,49,I,,,,2200.0,2600.0,,,,0,8,4
9,45,49,,0,2,4,50,A,,,,1800.0,1200.0,,,,0,8,4
10,46,50,,0,2,4,51,G,,,,1300.0,3400.0,,,,0,8,4
11,47,51,,0,2,4,52,L,,,,1300.0,1100.0,,,,0,8,4
12,48,52,,0,2,5,53,C,,,,1800.0,1000.0,,,,0,8,4
13,49,53,,0,2,5,54,F,,,,1200.0,1100.0,,,,0,8,4
14,50,54,,0,2,5,55,G,,,,3000.0,2400.0,,,,1,8,4
15,51,55,,0,2,5,56,J,,,,2000.0,1900.0,,,,0,8,4
16,52,56,,0,2,5,57,D,,,,1100.0,3400.0,,,,0,8,4
17,53,57,,0,2,5,58,A,,,,2600.0,1400.0,,,,0,8,4
18,54,58,,0,2,5,59,E,,,,1900.0,2800.0,,,,0,8,4
19,55,59,,0,2,5,60,H,,,,3600.0,2400.0,,,,1,8,4
20,56,60,,0,2,5,61,L,,,,2700.0,3400.0,,,,0,8,4
21,57,61,,0,2,5,62,K,,,,1300.0,1500.0,,,,0,8,4
22,58,62,,0,2,5,63,B,,,,2200.0,1200.0,,,,0,8,4
23,59,63,,0,2,5,64,I,,,,1800.0,1900.0,,,,0,8,4
24,60,64,,0,2,6,65,D,,,,1300.0,1400.0,,,,0,8,4
25,61,65,,0,2,6,66,L,,,,1500.0,3000.0,,,,0,8,4
26,62,66,,0,2,6,67,K,,,,3300.0,2100.0,,,,1,8,4
27,63,67,,0,2,6,68,H,,,,2800.0,2000.0,,,,0,8,4
28,64,68,,0,2,6,69,C,,,,2500.0,2400.0,,,,0,8,4
29,65,69,,0,2,6,70,B,,,,1700.0,1900.0,,,,0,8,4
30,66,70,,0,2,6,71,I,,,,1400.0,1100.0,,,,0,8,4
