"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","iti_outcome_learning","","html-keyboard-response","1157","1898999","0.0-4.0-53.0-3.0","24","65907","female","null","","","","null","","51","","","1897094","2","","","","","","1900","82000","1905","77607","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1158","1900505","0.0-4.0-54.0-0.0","24","65907","female","null","","","","null","","52","","","1898999","2","","3400","","","","1500","83900","1506","79512","","","","","","","","","","","","","0","","","","6000","","","","","","","","","","","","","8","C","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1159","1903910","0.0-4.0-54.0-1.0","24","65907","female","null","","","","null","","52","","","1900505","2","","","","","","3400","85400","3405","81018","3400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1160","1905417","0.0-4.0-54.0-2.0","24","65907","female","876","","","","75","no_gain","52","","","1903910","2","","","","0","","1500","88800","1507","84423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","876",""
"","iti_outcome_learning","","html-keyboard-response","1161","1911423","0.0-4.0-54.0-3.0","24","65907","female","null","","","","null","","52","","","1905417","2","","","","","","6000","92200","6006","85930","6000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1162","1912930","0.0-4.0-55.0-0.0","24","65907","female","null","","","","null","","53","","","1911423","2","","2100","","","","1500","98200","1507","91936","","","","","","","","","","","","","0","","","","1900","","","","","","","","","","","","","20","F","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1163","1915037","0.0-4.0-55.0-1.0","24","65907","female","null","","","","null","","53","","","1912930","2","","","","","","2100","99700","2107","93443","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1164","1916542","0.0-4.0-55.0-2.0","24","65907","female","917","","","","68","gain","53","","","1915037","2","","","","0","","1500","101800","1505","95550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","917",""
"","iti_outcome_learning","","html-keyboard-response","1165","1918447","0.0-4.0-55.0-3.0","24","65907","female","null","","","","null","","53","","","1916542","2","","","","","","1900","103900","1905","97055","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1166","1919955","0.0-4.0-56.0-0.0","24","65907","female","null","","","","null","","54","","","1918447","2","","1700","","","","1500","105800","1508","98960","","","","","","","","","","","","","0","","","","1000","","","","","","","","","","","","","1","G","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1167","1921660","0.0-4.0-56.0-1.0","24","65907","female","null","","","","null","","54","","","1919955","2","","","","","","1700","107300","1705","100468","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1168","1923168","0.0-4.0-56.0-2.0","24","65907","female","911","","","","68","gain","54","","","1921660","2","","","","0","","1500","109000","1508","102173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","911",""
"","iti_outcome_learning","","html-keyboard-response","1169","1924175","0.0-4.0-56.0-3.0","24","65907","female","null","","","","null","","54","","","1923168","2","","","","","","1000","110700","1007","103681","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1170","1925680","0.0-4.0-57.0-0.0","24","65907","female","null","","","","null","","55","","","1924175","2","","1700","","","","1500","111700","1505","104688","","","","","","","","","","","","","0","","","","2600","","","","","","","","","","","","","18","J","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1171","1927385","0.0-4.0-57.0-1.0","24","65907","female","null","","","","null","","55","","","1925680","2","","","","","","1700","113200","1705","106193","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1172","1928892","0.0-4.0-57.0-2.0","24","65907","female","766","","","","75","no_gain","55","","","1927385","2","","","","0","","1500","114900","1507","107898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","766",""
"","iti_outcome_learning","","html-keyboard-response","1173","1931497","0.0-4.0-57.0-3.0","24","65907","female","null","","","","null","","55","","","1928892","2","","","","","","2600","116600","2605","109405","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1174","1933005","0.0-4.0-58.0-0.0","24","65907","female","null","","","","null","","56","","","1931497","2","","1100","","","","1500","119200","1508","112010","","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","40","D","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1175","1934114","0.0-4.0-58.0-1.0","24","65907","female","null","","","","null","","56","","","1933005","2","","","","","","1100","120700","1109","113518","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1176","1935620","0.0-4.0-58.0-2.0","24","65907","female","829","","","","75","no_gain","56","","","1934114","2","","","","0","","1500","121800","1506","114627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","829",""
"","iti_outcome_learning","","html-keyboard-response","1177","1937026","0.0-4.0-58.0-3.0","24","65907","female","null","","","","null","","56","","","1935620","2","","","","","","1400","122900","1406","116133","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1178","1938532","0.0-4.0-59.0-0.0","24","65907","female","null","","","","null","","57","","","1937026","2","","2600","","","","1500","124300","1506","117539","","","","","","","","","","","","","0","","","","2800","","","","","","","","","","","","","39","A","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1179","1941138","0.0-4.0-59.0-1.0","24","65907","female","null","","","","null","","57","","","1938532","2","","","","","","2600","125800","2606","119045","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1180","1942643","0.0-4.0-59.0-2.0","24","65907","female","897","","","","68","gain","57","","","1941138","2","","","","0","","1500","128400","1505","121651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","897",""
"","iti_outcome_learning","","html-keyboard-response","1181","1945449","0.0-4.0-59.0-3.0","24","65907","female","null","","","","null","","57","","","1942643","2","","","","","","2800","131000","2806","123156","2800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1182","1946955","0.0-4.0-60.0-0.0","24","65907","female","null","","","","null","","58","","","1945449","2","","1000","","","","1500","133800","1506","125962","","","","","","","","","","","","","0","","","","3500","","","","","","","","","","","","","41","E","gain","",""
"","isi_outcome_learning","","html-keyboard-response","1183","1947960","0.0-4.0-60.0-1.0","24","65907","female","null","","","","null","","58","","","1946955","2","","","","","","1000","135300","1005","127468","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1184","1949466","0.0-4.0-60.0-2.0","24","65907","female","889","","","","68","gain","58","","","1947960","2","","","","0","","1500","136300","1506","128473","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","889",""
"","iti_outcome_learning","","html-keyboard-response","1185","1952971","0.0-4.0-60.0-3.0","24","65907","female","null","","","","null","","58","","","1949466","2","","","","","","3500","137300","3505","129979","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1186","1954479","0.0-4.0-61.0-0.0","24","65907","female","null","","","","null","","59","","","1952971","2","","1800","","","","1500","140800","1508","133484","","","","","","","","","","","","","0","","","","1400","","","","","","","","","","","","","0","H","no_gain","",""
"","isi_outcome_learning","","html-keyboard-response","1187","1956284","0.0-4.0-61.0-1.0","24","65907","female","null","","","","null","","59","","","1954479","2","","","","","","1800","142300","1805","134992","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_reward","","html-keyboard-response","1188","1957791","0.0-4.0-61.0-2.0","24","65907","female","895","","","","75","no_gain","59","","","1956284","2","","","","0","","1500","144100","1507","136797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","895",""
"","iti_outcome_learning","","html-keyboard-response","1189","1959197","0.0-4.0-61.0-3.0","24","65907","female","null","","","","null","","59","","","1957791","2","","","","","","1400","145900","1406","138304","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","show_chosen_item","","html-keyboard-response","1190","1960705","0.0-4.0-62.0-0.0","24","65907","female","null","","","","null","","60","","","1959197","2","","2700","","","","1500","147300","1508","139710","","","","","","","","","","","","","0","","","","1200","","","","","","","","","","","","","29","L","no_gain","",""
