"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2712","4090739","0.0-7.0-74.0-1.0-0.0","35","95708","MALE","null","","","","null","","72","","","4088780","1","","","","","","1944","273656","1959","279502","1944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2713","4092574","0.0-7.0-74.0-3.0","35","95708","MALE","null","","","","null","","72","","","4090739","1","","","","","","1800","275600","1835","281461","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2714","4092714","0.0-7.0-75.0-0.0","35","95708","MALE","107","","","","68","","73","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","4092574","1","","","","0","","107","277400","140","283296","","","","","","","","","","","A","0","","","","1400","3","","","","","","","","","","","","2","","","","","chosen","","","","","","","","","","","no_gain","gain","107","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2715","4094630","0.0-7.0-75.0-1.0-0.0","35","95708","MALE","null","","","","null","","73","","","4092714","1","","","","","","1893","277507","1916","283436","1893","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2716","4096044","0.0-7.0-75.0-3.0","35","95708","MALE","null","","","","null","","73","","","4094630","1","","","","","","1400","279400","1414","285352","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2717","4096110","0.0-7.0-76.0-0.0","35","95708","MALE","41","","","","75","","74","","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","4096044","1","","","","0","","41","280800","66","286766","","","","","","","","","","","B","0","","","","1300","3","","","","","","","","","","","","9","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","41","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2718","4098100","0.0-7.0-76.0-1.0-0.0","35","95708","MALE","null","","","","null","","74","","","4096110","1","","","","","","1959","280841","1990","286832","1959","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2719","4099421","0.0-7.0-76.0-3.0","35","95708","MALE","null","","","","null","","74","","","4098100","1","","","","","","1300","282800","1321","288822","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2720","4099484","0.0-7.0-77.0-0.0","35","95708","MALE","45","","","","75","","75","","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","4099421","1","","","","0","","45","284100","63","290143","","","","","","","","","","","K","0","","","","2200","4","","","","","","","","","","","","45","","","","","chosen","","","","","","","","","","","gain","no_gain","45","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2721","4101457","0.0-7.0-77.0-1.0-0.0","35","95708","MALE","null","","","","null","","75","","","4099484","1","","","","","","1955","284145","1973","290206","1955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2722","4103707","0.0-7.0-77.0-3.0","35","95708","MALE","null","","","","null","","75","","","4101457","1","","","","","","2200","286100","2250","292179","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2723","4103782","0.0-7.0-78.0-0.0","35","95708","MALE","55","","","","75","","76","","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","4103707","1","","","","0","","55","288300","75","294429","","","","","","","","","","","I","0","","","","3800","4","","","","","","","","","","","","4","","","","","unchosen","","","","","","","","","","","gain","no_gain","55","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2724","4105760","0.0-7.0-78.0-1.0-0.0","35","95708","MALE","null","","","","null","","76","","","4103782","1","","","","","","1945","288355","1978","294504","1945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2725","4109586","0.0-7.0-78.0-3.0","35","95708","MALE","null","","","","null","","76","","","4105760","1","","","","","","3800","290300","3826","296482","3800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2726","4109780","0.0-7.0-79.0-0.0","35","95708","MALE","153","","","","75","","77","","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","4109586","1","","","","0","","153","294100","194","300308","","","","","","","","","","","H","0","","","","1200","4","","","","","","","","","","","","6","","","","","unchosen","","","","","","","","","","","gain","no_gain","153","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2727","4111643","0.0-7.0-79.0-1.0-0.0","35","95708","MALE","null","","","","null","","77","","","4109780","1","","","","","","1847","294253","1863","300502","1847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2728","4112875","0.0-7.0-79.0-3.0","35","95708","MALE","null","","","","null","","77","","","4111643","1","","","","","","1200","296100","1232","302365","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2729","4112927","0.0-7.0-80.0-0.0","35","95708","MALE","37","","","","75","","78","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","4112875","1","","","","0","","37","297300","52","303597","","","","","","","","","","","J","0","","","","3000","4","","","","","","","","","","","","46","","","","","chosen","","","","","","","","","","","no_gain","no_gain","37","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2730","4114902","0.0-7.0-80.0-1.0-0.0","35","95708","MALE","null","","","","null","","78","","","4112927","1","","","","","","1963","297337","1975","303649","1963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2731","4117932","0.0-7.0-80.0-3.0","35","95708","MALE","null","","","","null","","78","","","4114902","1","","","","","","3000","299300","3030","305624","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2732","4118124","0.0-7.0-81.0-0.0","35","95708","MALE","175","","","","75","","79","","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","4117932","1","","","","0","","175","302300","192","308654","","","","","","","","","","","E","0","","","","2100","4","","","","","","","","","","","","33","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","175","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2733","4119964","0.0-7.0-81.0-1.0-0.0","35","95708","MALE","null","","","","null","","79","","","4118124","1","","","","","","1825","302475","1840","308846","1825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2734","4122174","0.0-7.0-81.0-3.0","35","95708","MALE","null","","","","null","","79","","","4119964","1","","","","","","2100","304300","2210","310686","2100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2735","4122251","0.0-7.0-82.0-0.0","35","95708","MALE","46","","","","68","","80","","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","4122174","1","","","","0","","46","306400","77","312896","","","","","","","","","","","I","0","","","","1300","4","","","","","","","","","","","","31","","","","","chosen","","","","","","","","","","","gain","gain","46","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2736","4124271","0.0-7.0-82.0-1.0-0.0","35","95708","MALE","null","","","","null","","80","","","4122251","1","","","","","","1954","306446","2020","312973","1954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2737","4125592","0.0-7.0-82.0-3.0","35","95708","MALE","null","","","","null","","80","","","4124271","1","","","","","","1300","308400","1321","314993","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2738","4125709","0.0-7.0-83.0-0.0","35","95708","MALE","95","","","","68","","81","","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","4125592","1","","","","0","","95","309700","117","316314","","","","","","","","","","","F","0","","","","3200","4","","","","","","","","","","","","19","","","","","unchosen","","","","","","","","","","","no_gain","gain","95","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2739","4127634","0.0-7.0-83.0-1.0-0.0","35","95708","MALE","null","","","","null","","81","","","4125709","1","","","","","","1905","309795","1925","316431","1905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2740","4130862","0.0-7.0-83.0-3.0","35","95708","MALE","null","","","","null","","81","","","4127634","1","","","","","","3200","311700","3228","318356","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2741","4130950","0.0-7.0-84.0-0.0","35","95708","MALE","69","","","","68","","82","","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","4130862","1","","","","0","","69","314900","88","321584","","","","","","","","","","","L","0","","","","1100","4","","","","","","","","","","","","18","","","","","chosen","","","","","","","","","","","no_gain","gain","69","0","","","","",""
