"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","outcome_estimation","","html-keyboard-response","2736","3695936","0.0-7.0-96.0-0.0","33","23013","female","1437","","","","75","","94","","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","3694476","1","","","","0","","1437","344800","1460","413518","","","","","","","","","","","H","0","","","","1000","4","","","","","","","","","","","18","","","","","chosen","","","","","","","","","","","gain","no_gain","1437","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2737","3696515","0.0-7.0-96.0-1.0-0.0","33","23013","female","null","","","","null","","94","","","3695936","1","","","","","","563","346237","579","414978","563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2738","3697537","0.0-7.0-96.0-3.0","33","23013","female","null","","","","null","","94","","","3696515","1","","","","","","1000","346800","1022","415557","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2739","3698830","0.0-7.0-97.0-0.0","33","23013","female","1269","","","","75","","95","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","3697537","1","","","","0","","1269","347800","1293","416579","","","","","","","","","","","K","0","","","","1200","4","","","","","","","","","","","43","","","","","chosen","","","","","","","","","","","no_gain","no_gain","1269","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2740","3699591","0.0-7.0-97.0-1.0-0.0","33","23013","female","null","","","","null","","95","","","3698830","1","","","","","","731","349069","761","417872","731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2741","3700808","0.0-7.0-97.0-3.0","33","23013","female","null","","","","null","","95","","","3699591","1","","","","","","1200","349800","1217","418633","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2742","3701033","0.0-7.0-98.0-0.0","33","23013","female","202","","","","75","","96","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","3700808","1","","","","0","","202","351000","225","419850","","","","","","","","","","","F","0","","","","1500","4","","","","","","","","","","","30","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","202","1","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2743","3702853","0.0-7.0-98.0-1.0-0.0","33","23013","female","null","","","","null","","96","","","3701033","1","","","","","","1798","351202","1820","420075","1798","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2744","3704371","0.0-7.0-98.0-3.0","33","23013","female","null","","","","null","","96","","","3702853","1","","","","","","1500","353000","1518","421895","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2745","3704825","0.0-7.0-99.0-0.0","33","23013","female","428","","","","68","","97","","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","3704371","1","","","","0","","428","354500","454","423413","","","","","","","","","","","K","0","","","","2200","4","","","","","","","","","","","26","","","","","unchosen","","","","","","","","","","","no_gain","gain","428","0","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2746","3706418","0.0-7.0-99.0-1.0-0.0","33","23013","female","null","","","","null","","97","","","3704825","1","","","","","","1572","354928","1593","423867","1572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2747","3708640","0.0-7.0-99.0-3.0","33","23013","female","null","","","","null","","97","","","3706418","1","","","","","","2200","356500","2222","425460","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2748","3710169","0.0-7.0-100.0-0.0","33","23013","female","null","","","","null","","98","","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","3708640","1","","","","1","","1500","358700","1529","427682","","","","","","","","","","","G","0","","","","1800","4","","","","","","","","","","","45","","","","","chosen","","","","","","","","","","","gain","no_response","NaN","0","","","","",""
"","outcome_estimation_no_response","","html-keyboard-response","2749","3710490","0.0-7.0-100.0-2.0-0.0","33","23013","female","null","","","","null","","98","","","3710169","1","","","","","","300","360200","321","429211","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2750","3712013","0.0-7.0-100.0-3.0","33","23013","female","null","","","","null","","98","","","3710490","1","","","","","","1500","360500","1523","429532","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_outcome_estimation_phase","","html-keyboard-response","2751","3714224","0.0-7.0-100.0-6.0-0.0","33","23013","female","1825","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_ratings_instructions","","instructions","2752","3725254","0.0-8.0-0.0-0.0","33","23013","female","11008","","[{""page_index"":0,""viewing_time"":9018},{""page_index"":1,""viewing_time"":1989}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_ratings_comprehension_check","","survey-multi-choice","2753","3731349","0.0-8.0-0.0-1.0","33","23013","female","6076","{""Q0"":""True"",""Q1"":""Mouse""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","2754","3733673","0.0-8.0-1.0","33","23013","female","2300","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_ratings","","html-slider-response","2755","3745724","0.0-8.0-2.0","33","23013","female","12031","","","","","55","0","63","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","faces","chosen","deliberated","NA","55"
"","final_ratings","","html-slider-response","2756","3758392","0.0-8.0-3.0","33","23013","female","12643","","","","","82","1","1","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","81","82"
"","final_ratings","","html-slider-response","2757","3762627","0.0-8.0-4.0","33","23013","female","4214","","","","","81","2","27","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","62","81"
"","final_ratings","","html-slider-response","2758","3766426","0.0-8.0-5.0","33","23013","female","3784","","","","","67","3","15","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","faces","chosen","deliberated","78","67"
"","final_ratings","","html-slider-response","2759","3770905","0.0-8.0-6.0","33","23013","female","4461","","","","","56","4","90","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","objects","chosen","deliberated","NA","56"
"","final_ratings","","html-slider-response","2760","3775063","0.0-8.0-7.0","33","23013","female","4140","","","","","64","5","17","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","faces","chosen","deliberated","83","64"
"","final_ratings","","html-slider-response","2761","3784634","0.0-8.0-8.0","33","23013","female","9546","","","","","75","6","57","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","75"
"","final_ratings","","html-slider-response","2762","3790269","0.0-8.0-9.0","33","23013","female","5615","","","","","55","7","76","Stimuli/Experimental_stims/scramble/body_parts/scrambled_ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","NA","55"
"","final_ratings","","html-slider-response","2763","3794879","0.0-8.0-10.0","33","23013","female","4591","","","","","66","8","34","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","gain","","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","79","66"
"","final_ratings","","html-slider-response","2764","3799602","0.0-8.0-11.0","33","23013","female","4705","","","","","90","9","0","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","89","90"
