"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","choice_type","reward_type","stimulus_id","outcome_response","outcome_rt","outcome_acc"
"","iti_outcome_estimation","","html-keyboard-response","838","281063","0.0-7.0-41.0-3.0","11","36963","11","null","","","","null","","39","","","280950","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","9900","113","10943","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","839","281176","0.0-7.0-42.0-0.0","11","36963","11","null","","","","null","","40","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","281063","","","","","","","","","","1","E","0","","","","1500","2","1","","","","","","","","","100","10000","113","11056","","","","","","","","","","chosen","no_gain","28","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","840","281289","0.0-7.0-42.0-2.0-0.0","11","36963","11","null","","","","null","","40","","","281176","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","10100","113","11169","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","841","281403","0.0-7.0-42.0-3.0","11","36963","11","null","","","","null","","40","","","281289","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","10200","114","11282","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","842","281513","0.0-7.0-43.0-0.0","11","36963","11","null","","","","null","","41","","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","281403","","","","","","","","","","1","C","0","","","","2400","2","1","","","","","","","","","100","10300","110","11396","","","","","","","","","","unchosen","gain","5","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","843","281621","0.0-7.0-43.0-2.0-0.0","11","36963","11","null","","","","null","","41","","","281513","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","10400","108","11506","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","844","281737","0.0-7.0-43.0-3.0","11","36963","11","null","","","","null","","41","","","281621","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","10500","116","11614","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","845","281845","0.0-7.0-44.0-0.0","11","36963","11","null","","","","null","","42","","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","281737","","","","","","","","","","1","I","0","","","","1200","2","1","","","","","","","","","100","10600","108","11730","","","","","","","","","","chosen","no_gain","2","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","846","281960","0.0-7.0-44.0-2.0-0.0","11","36963","11","null","","","","null","","42","","","281845","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","10700","115","11838","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","847","282072","0.0-7.0-44.0-3.0","11","36963","11","null","","","","null","","42","","","281960","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","10800","112","11953","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","848","282187","0.0-7.0-45.0-0.0","11","36963","11","null","","","","null","","43","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","282072","","","","","","","","","","1","I","0","","","","1200","2","1","","","","","","","","","100","10900","115","12065","","","","","","","","","","unchosen","no_gain","25","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","849","282294","0.0-7.0-45.0-2.0-0.0","11","36963","11","null","","","","null","","43","","","282187","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11000","107","12180","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","850","282408","0.0-7.0-45.0-3.0","11","36963","11","null","","","","null","","43","","","282294","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11100","114","12287","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","851","282519","0.0-7.0-46.0-0.0","11","36963","11","null","","","","null","","44","","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","282408","","","","","","","","","","1","L","0","","","","4000","2","1","","","","","","","","","100","11200","111","12401","","","","","","","","","","chosen","no_gain","21","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","852","282632","0.0-7.0-46.0-2.0-0.0","11","36963","11","null","","","","null","","44","","","282519","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11300","113","12512","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","853","282742","0.0-7.0-46.0-3.0","11","36963","11","null","","","","null","","44","","","282632","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11400","110","12625","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","854","282855","0.0-7.0-47.0-0.0","11","36963","11","null","","","","null","","45","","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","282742","","","","","","","","","","1","E","0","","","","1400","2","1","","","","","","","","","100","11500","113","12735","","","","","","","","","","unchosen","no_gain","36","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","855","282969","0.0-7.0-47.0-2.0-0.0","11","36963","11","null","","","","null","","45","","","282855","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11600","114","12848","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","856","283077","0.0-7.0-47.0-3.0","11","36963","11","null","","","","null","","45","","","282969","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11700","108","12962","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","857","283190","0.0-7.0-48.0-0.0","11","36963","11","null","","","","null","","46","","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","283077","","","","","","","","","","1","F","0","","","","2300","2","1","","","","","","","","","100","11800","113","13070","","","","","","","","","","chosen","gain","35","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","858","283304","0.0-7.0-48.0-2.0-0.0","11","36963","11","null","","","","null","","46","","","283190","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","11900","114","13183","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","859","283416","0.0-7.0-48.0-3.0","11","36963","11","null","","","","null","","46","","","283304","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12000","112","13297","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","860","283526","0.0-7.0-49.0-0.0","11","36963","11","null","","","","null","","47","","Stimuli/Experimental_stims/faces/joel-mott-LaK153ghdig-unsplash.jpg","283416","","","","","","","","","","1","H","0","","","","3000","2","1","","","","","","","","","100","12100","110","13409","","","","","","","","","","unchosen","gain","19","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","861","283639","0.0-7.0-49.0-2.0-0.0","11","36963","11","null","","","","null","","47","","","283526","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12200","113","13519","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","862","283751","0.0-7.0-49.0-3.0","11","36963","11","null","","","","null","","47","","","283639","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12300","112","13632","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","863","283863","0.0-7.0-50.0-0.0","11","36963","11","null","","","","null","","48","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","283751","","","","","","","","","","1","B","0","","","","1900","2","1","","","","","","","","","100","12400","112","13744","","","","","","","","","","unchosen","no_gain","0","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","864","283974","0.0-7.0-50.0-2.0-0.0","11","36963","11","null","","","","null","","48","","","283863","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12500","111","13856","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","865","284089","0.0-7.0-50.0-3.0","11","36963","11","null","","","","null","","48","","","283974","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12600","115","13967","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","866","284202","0.0-7.0-51.0-0.0","11","36963","11","null","","","","null","","49","","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","284089","","","","","","","","","","1","A","0","","","","1200","2","1","","","","","","","","","100","12700","113","14082","","","","","","","","","","chosen","gain","37","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","867","284309","0.0-7.0-51.0-2.0-0.0","11","36963","11","null","","","","null","","49","","","284202","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12800","107","14195","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","868","284425","0.0-7.0-51.0-3.0","11","36963","11","null","","","","null","","49","","","284309","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","12900","116","14302","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","869","284537","0.0-7.0-52.0-0.0","11","36963","11","null","","","","null","","50","","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","284425","","","","","","","","","","1","J","0","","","","4400","2","1","","","","","","","","","100","13000","112","14418","","","","","","","","","","unchosen","no_gain","23","no_response","NaN","0"
"","outcome_estimation_no_response","","html-keyboard-response","870","284647","0.0-7.0-52.0-2.0-0.0","11","36963","11","null","","","","null","","50","","","284537","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","13100","110","14530","","","","1","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","871","284762","0.0-7.0-52.0-3.0","11","36963","11","null","","","","null","","50","","","284647","","","","","","","","","","","","","","","","","","1","","","","","","","","","100","13200","115","14640","100","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","872","284874","0.0-7.0-53.0-0.0","11","36963","11","null","","","","null","","51","","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","284762","","","","","","","","","","1","E","0","","","","2800","3","1","","","","","","","","","100","13300","112","14755","","","","","","","","","","chosen","no_gain","28","no_response","NaN","0"
