"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions","","html-keyboard-response","2112","2890943","0.0-5.0-285.0-0.0","32","68112","female","991","","","","68","","283","","","2889948","4","","","","0","","991","209800","995","211497","","1","0","9","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1300","4","0","9","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","63","81","","","","","","","","","chosen","1","gain2","no_gain2","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2113","2891458","0.0-5.0-285.0-1.0-0.0","32","68112","female","null","","","","null","","283","","","2890943","4","","","","","","500","210791","515","212492","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2114","2892765","0.0-5.0-285.0-3.0","32","68112","female","null","","","","null","","283","","","2891458","4","","","","","","1300","211291","1307","213007","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2115","2894279","0.0-5.0-286.0-0.0","32","68112","female","null","","","","null","","284","","","2892765","4","","","","1","","1500","212591","1514","214314","","NaN","NaN","NaN","NaN","NaN","","","","","","0","","","","1600","4","40","2","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","35","85","","","","","","","","","chosen","0","no_gain4","gain5","","","","","","","","","","","","","","",""
"","final_decisions_no_response","","html-keyboard-response","2116","2894588","0.0-5.0-286.0-2.0-0.0","32","68112","female","null","","","","null","","284","","","2894279","4","","","","1","","300","214091","309","215828","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2117","2895892","0.0-5.0-286.0-3.0","32","68112","female","null","","","","null","","284","","","2894588","4","","","","","","1300","214391","1304","216137","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2118","2896878","0.0-5.0-287.0-0.0","32","68112","female","982","","","","68","","285","","","2895892","4","","","","0","","982","215691","986","217441","","1","17","23","faces","faces","","","","","","0","","","","1000","4","17","23","faces","faces","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","4","24","","","","","","","","","unchosen","1","gain6","no_gain6","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2119","2897388","0.0-5.0-287.0-1.0-0.0","32","68112","female","null","","","","null","","285","","","2896878","4","","","","","","500","216673","510","218427","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2120","2898402","0.0-5.0-287.0-3.0","32","68112","female","null","","","","null","","285","","","2897388","4","","","","","","1000","217173","1014","218937","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2121","2898982","0.0-5.0-288.0-0.0","32","68112","female","576","","","","75","","286","","","2898402","4","","","","0","","576","218173","580","219951","","0","45","7","objects","outdoor_scenes","","","","","","0","","","","1500","4","7","45","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","53","58","","","","","","","","","chosen","0","no_gain6","gain4","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2122","2899499","0.0-5.0-288.0-1.0-0.0","32","68112","female","null","","","","null","","286","","","2898982","4","","","","","","500","218749","517","220531","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2123","2901016","0.0-5.0-288.0-3.0","32","68112","female","null","","","","null","","286","","","2899499","4","","","","","","1500","219249","1517","221048","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2124","2901689","0.0-5.0-289.0-0.0","32","68112","female","669","","","","68","","287","","","2901016","4","","","","0","","669","220749","673","222565","","1","34","28","body_parts","body_parts","","","","","","0","","","","1900","4","34","28","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","45","41","","","","","","","","","unchosen","1","gain5","no_gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2125","2902200","0.0-5.0-289.0-1.0-0.0","32","68112","female","null","","","","null","","287","","","2901689","4","","","","","","500","221418","511","223238","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2126","2904112","0.0-5.0-289.0-3.0","32","68112","female","null","","","","null","","287","","","2902200","4","","","","","","1900","221918","1912","223749","1900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2127","2905093","0.0-5.0-290.0-0.0","32","68112","female","977","","","","68","","288","","","2904112","4","","","","0","","977","223818","981","225661","","1","20","9","faces","outdoor_scenes","","","","","","0","","","","1600","4","20","9","faces","outdoor_scenes","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","53","81","","","","","","","","","chosen","1","gain3","no_gain2","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2128","2905610","0.0-5.0-290.0-1.0-0.0","32","68112","female","null","","","","null","","288","","","2905093","4","","","","","","500","224795","517","226642","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2129","2907224","0.0-5.0-290.0-3.0","32","68112","female","null","","","","null","","288","","","2905610","4","","","","","","1600","225295","1614","227159","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2130","2908052","0.0-5.0-291.0-0.0","32","68112","female","824","","","","75","","289","","","2907224","4","","","","0","","824","226895","828","228773","","0","23","43","faces","objects","","","","","","0","","","","1200","4","43","23","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","10","24","","","","","","","","","unchosen","1","gain3","no_gain6","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2131","2908565","0.0-5.0-291.0-1.0-0.0","32","68112","female","null","","","","null","","289","","","2908052","4","","","","","","500","227719","513","229601","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2132","2909783","0.0-5.0-291.0-3.0","32","68112","female","null","","","","null","","289","","","2908565","4","","","","","","1200","228219","1218","230114","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2133","2911044","0.0-5.0-292.0-0.0","32","68112","female","1258","","","","75","","290","","","2909783","4","","","","0","","1258","229419","1261","231332","","0","39","42","objects","objects","","","","","","0","","","","1000","4","42","39","objects","objects","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","18","77","","","","","","","","","unchosen","1","gain2","no_gain2","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2134","2911558","0.0-5.0-292.0-1.0-0.0","32","68112","female","null","","","","null","","290","","","2911044","4","","","","","","500","230677","514","232593","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2135","2912575","0.0-5.0-292.0-3.0","32","68112","female","null","","","","null","","290","","","2911558","4","","","","","","1000","231177","1017","233107","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2136","2913360","0.0-5.0-293.0-0.0","32","68112","female","780","","","","75","","291","","","2912575","4","","","","0","","780","232177","785","234124","","0","23","42","faces","objects","","","","","","0","","","","3200","4","42","23","objects","faces","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/faces/rikonavt-HQjfrvdTfak-unsplash.jpg","18","24","","","","","","","","","unchosen","1","gain2","no_gain6","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2137","2913868","0.0-5.0-293.0-1.0-0.0","32","68112","female","null","","","","null","","291","","","2913360","4","","","","","","500","232957","508","234909","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2138","2917073","0.0-5.0-293.0-3.0","32","68112","female","null","","","","null","","291","","","2913868","4","","","","","","3200","233457","3205","235417","3200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_final_decisions_phase","","html-keyboard-response","2139","2918256","0.0-5.0-293.0-6.0-0.0","32","68112","female","1138","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory_test_instructions","","instructions","2140","2937053","0.0-6.0-0.0-0.0","32","68112","female","18793","","[{""page_index"":0,""viewing_time"":9406},{""page_index"":1,""viewing_time"":3219},{""page_index"":2,""viewing_time"":6167}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
