"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_ratings","","html-slider-response","2773","3777825","0.0-8.0-32.0","25","32234","male","4614","","","","","91","30","27","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","100","91",""
"","final_ratings","","html-slider-response","2774","3781626","0.0-8.0-33.0","25","32234","male","3762","","","","","82","31","43","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","58","82",""
"","final_ratings","","html-slider-response","2775","3786008","0.0-8.0-34.0","25","32234","male","4346","","","","","95","32","21","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","faces","NaN","not_deliberated","68","95",""
"","final_ratings","","html-slider-response","2776","3790508","0.0-8.0-35.0","25","32234","male","4486","","","","","81","33","67","Stimuli/Experimental_stims/scramble/faces/scrambled_joel-mott-LaK153ghdig-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","NA","81",""
"","final_ratings","","html-slider-response","2777","3793184","0.0-8.0-36.0","25","32234","male","2648","","","","","93","34","14","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","faces","NaN","not_deliberated","83","93",""
"","final_ratings","","html-slider-response","2778","3801824","0.0-8.0-37.0","25","32234","male","8615","","","","","89","35","5","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","70","89",""
"","final_ratings","","html-slider-response","2779","3808646","0.0-8.0-38.0","25","32234","male","6759","","","","","82","36","25","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","71","82",""
"","final_ratings","","html-slider-response","2780","3812182","0.0-8.0-39.0","25","32234","male","3518","","","","","89","37","7","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","outdoor_scenes","NaN","not_deliberated","97","89",""
"","final_ratings","","html-slider-response","2781","3819983","0.0-8.0-40.0","25","32234","male","7776","","","","","84","38","17","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","84","84",""
"","final_ratings","","html-slider-response","2782","3825317","0.0-8.0-41.0","25","32234","male","5318","","","","","97","39","28","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","body_parts","NaN","not_deliberated","97","97",""
"","final_ratings","","html-slider-response","2783","3829428","0.0-8.0-42.0","25","32234","male","4096","","","","","84","40","88","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","NA","84",""
"","final_ratings","","html-slider-response","2784","3833925","0.0-8.0-43.0","25","32234","male","4471","","","","","83","41","44","Stimuli/Experimental_stims/objects/kuiye-chen-NuOGFo4PudE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","objects","NaN","not_deliberated","81","83",""
"","final_ratings","","html-slider-response","2785","3836809","0.0-8.0-44.0","25","32234","male","2870","","","","","84","42","20","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","faces","chosen","deliberated","77","84",""
"","final_ratings","","html-slider-response","2786","3839983","0.0-8.0-45.0","25","32234","male","3144","","","","","77","43","3","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","68","77",""
"","final_ratings","","html-slider-response","2787","3842839","0.0-8.0-46.0","25","32234","male","2842","","","","","74","44","53","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jeff-king-bJHWJeiHfHc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","74",""
"","final_ratings","","html-slider-response","2788","3846098","0.0-8.0-47.0","25","32234","male","3244","","","","","82","45","0","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","94","82",""
"","final_ratings","","html-slider-response","2789","3849355","0.0-8.0-48.0","25","32234","male","3240","","","","","73","46","35","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","33","73",""
"","final_ratings","","html-slider-response","2790","3853638","0.0-8.0-49.0","25","32234","male","4268","","","","","86","47","45","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","75","86",""
"","final_ratings","","html-slider-response","2791","3856562","0.0-8.0-50.0","25","32234","male","2906","","","","","85","48","41","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","objects","NaN","not_deliberated","91","85",""
"","final_ratings","","html-slider-response","2792","3862005","0.0-8.0-51.0","25","32234","male","5426","","","","","73","49","50","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","73",""
"","final_ratings","","html-slider-response","2793","3865123","0.0-8.0-52.0","25","32234","male","3103","","","","","93","50","93","Stimuli/Experimental_stims/scramble/objects/scrambled_leohoho-rngTKHXumy0-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","objects","chosen","deliberated","NA","93",""
"","final_ratings","","html-slider-response","2794","3868331","0.0-8.0-53.0","25","32234","male","3190","","","","","66","51","32","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","body_parts","NaN","not_deliberated","68","66",""
"","final_ratings","","html-slider-response","2795","3875169","0.0-8.0-54.0","25","32234","male","6805","","","","","86","52","16","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","faces","NaN","not_deliberated","73","86",""
"","final_ratings","","html-slider-response","2796","3878520","0.0-8.0-55.0","25","32234","male","3336","","","","","76","53","56","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_samsommer-vddccTqwal8-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","NA","76",""
"","final_ratings","","html-slider-response","2797","3884345","0.0-8.0-56.0","25","32234","male","5812","","","","","83","54","15","Stimuli/Experimental_stims/faces/erik-lucatero-d2MSDujJl2g-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","NaN","","","","","","","","","","","","","","","","","faces","NaN","not_deliberated","75","83",""
"","final_ratings","","html-slider-response","2798","3891100","0.0-8.0-57.0","25","32234","male","6743","","","","","55","55","81","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","scramble","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","body_parts","chosen","deliberated","NA","55",""
"","final_ratings","","html-slider-response","2799","3893399","0.0-8.0-58.0","25","32234","male","2283","","","","","54","56","2","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","original","null","","","","","","","","","","","","","","","","no_gain","","","","","","","","","","","","","","","","","outdoor_scenes","chosen","deliberated","87","54",""
