"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","iti_memory","","html-keyboard-response","2347","3969132","0.0-6.0-14.0-3.0","30","30126","female","null","","","","null","","12","","","3966012","1","","","","","","3100","34000","3120","35673","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2348","3970117","0.0-6.0-15.0-0.0","30","30126","female","953","","","","75","","13","","","3969132","1","","","","0","","953","37100","985","38793","","","","","","","","","","","","D","0","","","","1300","1","47","22","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2349","3970692","0.0-6.0-15.0-1.0-0.0","30","30126","female","null","","","","null","","13","","","3970117","1","","","","","","547","38053","575","39778","547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2350","3972035","0.0-6.0-15.0-3.0","30","30126","female","null","","","","null","","13","","","3970692","1","","","","","","1300","38600","1343","40353","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2351","3973157","0.0-6.0-16.0-0.0","30","30126","female","1060","","","","68","","14","","","3972035","1","","","","0","","1060","39900","1122","41696","","","","","","","","","","","","","0","","","","1700","1","22","36","faces","objects","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2352","3973622","0.0-6.0-16.0-1.0-0.0","30","30126","female","null","","","","null","","14","","","3973157","1","","","","","","440","40960","465","42818","440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2353","3975418","0.0-6.0-16.0-3.0","30","30126","female","null","","","","null","","14","","","3973622","1","","","","","","1700","41400","1796","43283","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2354","3976428","0.0-6.0-17.0-0.0","30","30126","female","946","","","","75","","15","","","3975418","1","","","","0","","946","43100","1010","45079","","","","","","","","","","","","F","0","","","","1400","1","17","24","faces","body_parts","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2355","3977008","0.0-6.0-17.0-1.0-0.0","30","30126","female","null","","","","null","","15","","","3976428","1","","","","","","554","44046","580","46089","554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2356","3978430","0.0-6.0-17.0-3.0","30","30126","female","null","","","","null","","15","","","3977008","1","","","","","","1400","44600","1422","46669","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2357","3979500","0.0-6.0-18.0-0.0","30","30126","female","1044","","","","75","","16","","","3978430","1","","","","0","","1044","46000","1070","48091","","","","","","","","","","","","","0","","","","2600","1","14","46","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2358","3979993","0.0-6.0-18.0-1.0-0.0","30","30126","female","null","","","","null","","16","","","3979500","1","","","","","","456","47044","493","49161","456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2359","3982608","0.0-6.0-18.0-3.0","30","30126","female","null","","","","null","","16","","","3979993","1","","","","","","2600","47500","2615","49654","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2360","3984174","0.0-6.0-19.0-0.0","30","30126","female","null","","","","null","","17","","","3982608","1","","","","1","","1500","50100","1566","52269","","","","","","","","","","","","L","0","","","","1800","1","27","18","body_parts","faces","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","NaN","0","","","","","","","","","",""
"","memory_no_response","","html-keyboard-response","2361","3984506","0.0-6.0-19.0-2.0-0.0","30","30126","female","null","","","","null","","17","","","3984174","1","","","","1","","300","51600","332","53835","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2362","3986056","0.0-6.0-19.0-3.0","30","30126","female","null","","","","null","","17","","","3984506","1","","","","","","1500","51900","1550","54167","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2363","3987019","0.0-6.0-20.0-0.0","30","30126","female","933","","","","68","","18","","","3986056","1","","","","0","","933","53400","963","55717","","","","","","","","","","","","K","0","","","","1100","1","26","42","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","","","","","","","","","","1","1","intact","1","1","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2364","3987615","0.0-6.0-20.0-1.0-0.0","30","30126","female","null","","","","null","","18","","","3987019","1","","","","","","567","54333","596","56680","567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2365","3988746","0.0-6.0-20.0-3.0","30","30126","female","null","","","","null","","18","","","3987615","1","","","","","","1100","54900","1131","57276","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2366","3989568","0.0-6.0-21.0-0.0","30","30126","female","803","","","","68","","19","","","3988746","1","","","","0","","803","56000","822","58407","","","","","","","","","","","","","0","","","","3100","1","27","3","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","","","","","","","","","","1","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2367","3990295","0.0-6.0-21.0-1.0-0.0","30","30126","female","null","","","","null","","19","","","3989568","1","","","","","","697","56803","727","59229","697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2368","3993538","0.0-6.0-21.0-3.0","30","30126","female","null","","","","null","","19","","","3990295","1","","","","","","3100","57500","3243","59956","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2369","3995000","0.0-6.0-22.0-0.0","30","30126","female","1420","","","","68","","20","","","3993538","1","","","","0","","1420","60600","1462","63199","","","","","","","","","","","","","0","","","","2700","1","2","35","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/bruno-van-der-kraan-qez8mNJ3ilU-unsplash.jpg","Stimuli/Experimental_stims/body_parts/wc-so-KH4AAPjb-tI-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","1","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2370","3995113","0.0-6.0-22.0-1.0-0.0","30","30126","female","null","","","","null","","20","","","3995000","1","","","","","","80","62020","113","64661","80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2371","3997854","0.0-6.0-22.0-3.0","30","30126","female","null","","","","null","","20","","","3995113","1","","","","","","2700","62100","2741","64774","2700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2372","3998912","0.0-6.0-23.0-0.0","30","30126","female","1034","","","","75","","21","","","3997854","1","","","","0","","1034","64800","1058","67515","","","","","","","","","","","","B","0","","","","1400","1","11","12","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","","","","","","","","","","0","1","intact","0","0","","","","","","","","","",""
"","memory_confirmation_trial","","html-keyboard-response","2373","3999513","0.0-6.0-23.0-1.0-0.0","30","30126","female","null","","","","null","","21","","","3998912","1","","","","","","466","65834","601","68573","466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_memory","","html-keyboard-response","2374","4000950","0.0-6.0-23.0-3.0","30","30126","female","null","","","","null","","21","","","3999513","1","","","","","","1400","66300","1437","69174","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","memory","","html-keyboard-response","2375","4002062","0.0-6.0-24.0-0.0","30","30126","female","1081","","","","75","","22","","","4000950","1","","","","0","","1081","67700","1112","70611","","","","","","","","","","","","","0","","","","1000","1","32","0","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","","","","","","","","","","0","0","recombined","0","1","","","","","","","","","",""
