"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","outcome_estimation","","html-keyboard-response","2554","3405290","0.0-7.0-43.0-0.0","27","56536","female","604","","","","75","","41","","Stimuli/Experimental_stims/objects/charlesdeluvio-1-nx1QR5dTE-unsplash.jpg","3404679","1","","","","0","","604","151800","611","152557","","","","","","","","","","","K","0","","","","2000","2","","","","","","","","","","39","","","","","chosen","","","","","","","","","","","no_gain","no_gain","604","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2555","3406693","0.0-7.0-43.0-1.0-0.0","27","56536","female","null","","","","null","","41","","","3405290","1","","","","","","1396","152404","1403","153168","1396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2556","3408700","0.0-7.0-43.0-3.0","27","56536","female","null","","","","null","","41","","","3406693","1","","","","","","2000","153800","2007","154571","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2557","3409328","0.0-7.0-44.0-0.0","27","56536","female","621","","","","75","","42","","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","3408700","1","","","","0","","621","155800","628","156578","","","","","","","","","","","C","0","","","","1800","2","","","","","","","","","","7","","","","","unchosen","","","","","","","","","","","gain","no_gain","621","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2558","3410714","0.0-7.0-44.0-1.0-0.0","27","56536","female","null","","","","null","","42","","","3409328","1","","","","","","1379","156421","1386","157206","1379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2559","3412522","0.0-7.0-44.0-3.0","27","56536","female","null","","","","null","","42","","","3410714","1","","","","","","1800","157800","1808","158592","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2560","3413056","0.0-7.0-45.0-0.0","27","56536","female","528","","","","68","","43","","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","3412522","1","","","","0","","528","159600","534","160400","","","","","","","","","","","J","0","","","","1300","2","","","","","","","","","","46","","","","","chosen","","","","","","","","","","","gain","gain","528","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2561","3414535","0.0-7.0-45.0-1.0-0.0","27","56536","female","null","","","","null","","43","","","3413056","1","","","","","","1472","160128","1479","160934","1472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2562","3415841","0.0-7.0-45.0-3.0","27","56536","female","null","","","","null","","43","","","3414535","1","","","","","","1300","161600","1306","162413","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2563","3416383","0.0-7.0-46.0-0.0","27","56536","female","534","","","","68","","44","","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","3415841","1","","","","0","","534","162900","542","163719","","","","","","","","","","","I","0","","","","1100","2","","","","","","","","","","29","","","","","chosen","","","","","","","","","","","gain","gain","534","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2564","3417855","0.0-7.0-46.0-1.0-0.0","27","56536","female","null","","","","null","","44","","","3416383","1","","","","","","1466","163434","1472","164261","1466","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2565","3418963","0.0-7.0-46.0-3.0","27","56536","female","null","","","","null","","44","","","3417855","1","","","","","","1100","164900","1108","165733","1100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2566","3420028","0.0-7.0-47.0-0.0","27","56536","female","1057","","","","75","","45","","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","3418963","1","","","","0","","1057","166000","1065","166841","","","","","","","","","","","H","0","","","","4500","2","","","","","","","","","","0","","","","","unchosen","","","","","","","","","","","gain","no_gain","1057","0","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2567","3420979","0.0-7.0-47.0-1.0-0.0","27","56536","female","null","","","","null","","45","","","3420028","1","","","","","","943","167057","951","167906","943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2568","3425485","0.0-7.0-47.0-3.0","27","56536","female","null","","","","null","","45","","","3420979","1","","","","","","4500","168000","4506","168857","4500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2569","3426014","0.0-7.0-48.0-0.0","27","56536","female","522","","","","75","","46","","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","3425485","1","","","","0","","522","172500","529","173363","","","","","","","","","","","E","0","","","","1300","2","","","","","","","","","","43","","","","","chosen","","","","","","","","","","","no_gain","no_gain","522","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2570","3427498","0.0-7.0-48.0-1.0-0.0","27","56536","female","null","","","","null","","46","","","3426014","1","","","","","","1478","173022","1484","173892","1478","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2571","3428804","0.0-7.0-48.0-3.0","27","56536","female","null","","","","null","","46","","","3427498","1","","","","","","1300","174500","1306","175376","1300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2572","3429617","0.0-7.0-49.0-0.0","27","56536","female","805","","","","75","","47","","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","3428804","1","","","","0","","805","175800","813","176682","","","","","","","","","","","K","0","","","","1500","2","","","","","","","","","","30","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","805","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2573","3430818","0.0-7.0-49.0-1.0-0.0","27","56536","female","null","","","","null","","47","","","3429617","1","","","","","","1195","176605","1201","177495","1195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2574","3432326","0.0-7.0-49.0-3.0","27","56536","female","null","","","","null","","47","","","3430818","1","","","","","","1500","177800","1508","178696","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2575","3432946","0.0-7.0-50.0-0.0","27","56536","female","614","","","","75","","48","","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","3432326","1","","","","0","","614","179300","620","180204","","","","","","","","","","","G","0","","","","2400","2","","","","","","","","","","11","","","","","chosen","","","","","","","","","","","no_gain","no_gain","614","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2576","3434341","0.0-7.0-50.0-1.0-0.0","27","56536","female","null","","","","null","","48","","","3432946","1","","","","","","1386","179914","1395","180824","1386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2577","3436746","0.0-7.0-50.0-3.0","27","56536","female","null","","","","null","","48","","","3434341","1","","","","","","2400","181300","2405","182219","2400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2578","3437342","0.0-7.0-51.0-0.0","27","56536","female","589","","","","75","","49","","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","3436746","1","","","","0","","589","183700","596","184624","","","","","","","","","","","E","0","","","","2900","2","","","","","","","","","","25","","","","","unchosen","","","","","","","","","","","no_gain","no_gain","589","1","","","","","",""
"","outcome_estimation_confirmation_trial","","html-keyboard-response","2579","3438759","0.0-7.0-51.0-1.0-0.0","27","56536","female","null","","","","null","","49","","","3437342","1","","","","","","1411","184289","1417","185220","1411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_outcome_estimation","","html-keyboard-response","2580","3441666","0.0-7.0-51.0-3.0","27","56536","female","null","","","","null","","49","","","3438759","1","","","","","","2900","185700","2907","186637","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","outcome_estimation","","html-keyboard-response","2581","3442323","0.0-7.0-52.0-0.0","27","56536","female","649","","","","75","","50","","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","3441666","1","","","","0","","649","188600","657","189544","","","","","","","","","","","D","0","","","","1400","2","","","","","","","","","","14","","","","","chosen","","","","","","","","","","","no_gain","no_gain","649","1","","","","","",""
