"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","final_decisions_confirmation","","html-keyboard-response","2047","2629125","0.0-5.0-258.0-1.0-0.0","27","87740","Female","null","","","","null","","256","","","2628607","4","","","","","","500","112660","518","115171","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2048","2630874","0.0-5.0-258.0-3.0","27","87740","Female","null","","","","null","","256","","","2629125","4","","","","","","1700","113160","1749","115689","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2049","2630888","0.0-5.0-259.0-0.0","27","87740","Female","1","","","","68","","257","","","2630874","4","","","","0","","1","114860","14","117438","","","1","16","13","faces","faces","","","","","","0","","","","2900","4","16","13","faces","faces","Stimuli/Experimental_stims/faces/freddy-kearney-o-ioeoATbIM-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","66","63","","","","","","","","","unchosen","0","no_gain4","gain6","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2050","2631400","0.0-5.0-259.0-1.0-0.0","27","87740","Female","null","","","","null","","257","","","2630888","4","","","","","","500","114861","512","117452","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2051","2634317","0.0-5.0-259.0-3.0","27","87740","Female","null","","","","null","","257","","","2631400","4","","","","","","2900","115361","2917","117964","2900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2052","2634920","0.0-5.0-260.0-0.0","27","87740","Female","590","","","","75","","258","","","2634317","4","","","","0","","590","118261","603","120881","","","0","7","26","outdoor_scenes","body_parts","","","","","","0","","","","3000","4","26","7","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","78","100","","","","","","","","","chosen","0","no_gain4","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2053","2635434","0.0-5.0-260.0-1.0-0.0","27","87740","Female","null","","","","null","","258","","","2634920","4","","","","","","500","118851","514","121484","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2054","2638456","0.0-5.0-260.0-3.0","27","87740","Female","null","","","","null","","258","","","2635434","4","","","","","","3000","119351","3022","121998","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2055","2639072","0.0-5.0-261.0-0.0","27","87740","Female","601","","","","68","","259","","","2638456","4","","","","0","","601","122351","616","125020","","","1","30","29","body_parts","body_parts","","","","","","0","","","","2600","4","30","29","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","76","82","","","","","","","","","unchosen","1","gain2","no_gain3","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2056","2639583","0.0-5.0-261.0-1.0-0.0","27","87740","Female","null","","","","null","","259","","","2639072","4","","","","","","500","122952","511","125636","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2057","2642203","0.0-5.0-261.0-3.0","27","87740","Female","null","","","","null","","259","","","2639583","4","","","","","","2600","123452","2620","126147","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2058","2642237","0.0-5.0-262.0-0.0","27","87740","Female","23","","","","75","","260","","","2642203","4","","","","0","","23","126052","34","128767","","","0","1","41","outdoor_scenes","objects","","","","","","0","","","","1700","4","41","1","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","44","76","","","","","","","","","unchosen","0","no_gain6","gain5","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2059","2642852","0.0-5.0-262.0-1.0-0.0","27","87740","Female","null","","","","null","","260","","","2642237","4","","","","","","500","126075","615","128801","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2060","2644568","0.0-5.0-262.0-3.0","27","87740","Female","null","","","","null","","260","","","2642852","4","","","","","","1700","126575","1716","129416","1700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2061","2644845","0.0-5.0-263.0-0.0","27","87740","Female","260","","","","68","","261","","","2644568","4","","","","0","","260","128275","277","131132","","","1","29","45","body_parts","objects","","","","","","0","","","","1800","4","29","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/manuel-schinner-ZwjFuJ7ebpk-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","82","89","","","","","","","","","unchosen","0","no_gain3","gain1","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2062","2645371","0.0-5.0-263.0-1.0-0.0","27","87740","Female","null","","","","null","","261","","","2644845","4","","","","","","500","128535","526","131409","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2063","2647186","0.0-5.0-263.0-3.0","27","87740","Female","null","","","","null","","261","","","2645371","4","","","","","","1800","129035","1815","131935","1800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2064","2647229","0.0-5.0-264.0-0.0","27","87740","Female","27","","","","75","","262","","","2647186","4","","","","0","","27","130835","43","133750","","","0","37","14","objects","faces","","","","","","0","","","","1400","4","14","37","faces","objects","Stimuli/Experimental_stims/faces/david-siglin-UuW4psOb388-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","59","81","","","","","","","","","chosen","1","gain5","no_gain5","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2065","2647750","0.0-5.0-264.0-1.0-0.0","27","87740","Female","null","","","","null","","262","","","2647229","4","","","","","","500","130862","521","133793","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2066","2649162","0.0-5.0-264.0-3.0","27","87740","Female","null","","","","null","","262","","","2647750","4","","","","","","1400","131362","1412","134314","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2067","2649361","0.0-5.0-265.0-0.0","27","87740","Female","191","","","","75","","263","","","2649162","4","","","","0","","191","132762","199","135726","","","0","7","9","outdoor_scenes","outdoor_scenes","","","","","","0","","","","2200","4","9","7","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/petr-vysohlid-9fqwGqGLUxc-unsplash.jpg","84","100","","","","","","","","","chosen","0","no_gain2","gain1","1","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2068","2649869","0.0-5.0-265.0-1.0-0.0","27","87740","Female","null","","","","null","","263","","","2649361","4","","","","","","500","132953","508","135925","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2069","2652082","0.0-5.0-265.0-3.0","27","87740","Female","null","","","","null","","263","","","2649869","4","","","","","","2200","133453","2213","136433","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2070","2652173","0.0-5.0-266.0-0.0","27","87740","Female","76","","","","68","","264","","","2652082","4","","","","0","","76","135653","91","138646","","","1","36","45","objects","objects","","","","","","0","","","","3500","4","36","45","objects","objects","Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","71","89","","","","","","","","","unchosen","0","no_gain2","gain1","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2071","2652957","0.0-5.0-266.0-1.0-0.0","27","87740","Female","null","","","","null","","264","","","2652173","4","","","","","","500","135729","784","138737","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2072","2656481","0.0-5.0-266.0-3.0","27","87740","Female","null","","","","null","","264","","","2652957","4","","","","","","3500","136229","3524","139521","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","2073","2657230","0.0-5.0-267.0-0.0","27","87740","Female","735","","","","75","","265","","","2656481","4","","","","0","","735","139729","749","143045","","","0","5","25","outdoor_scenes","body_parts","","","","","","0","","","","1400","4","25","5","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","77","99","","","","","","","","","chosen","1","gain3","no_gain3","0","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","2074","2657746","0.0-5.0-267.0-1.0-0.0","27","87740","Female","null","","","","null","","265","","","2657230","4","","","","","","500","140464","516","143794","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","2075","2659155","0.0-5.0-267.0-3.0","27","87740","Female","null","","","","null","","265","","","2657746","4","","","","","","1400","140964","1409","144310","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
