"","success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"2529","","outcome_estimation_confirmation_trial","","html-keyboard-response",2528,3340567,"0.0-7.0-28.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",26,NA,"",NA,3338758,1,"",NA,NA,NA,NA,1793,88607,1809,99532,1793,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2530","","iti_outcome_estimation","","html-keyboard-response",2529,3341982,"0.0-7.0-28.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",26,NA,"",NA,3340567,1,"",NA,NA,NA,NA,1400,90400,1415,101341,1400,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2531","","outcome_estimation","","html-keyboard-response",2530,3342129,"0.0-7.0-29.0-0.0",33,21859,"Female","130","","",NA,"68","",27,NA,"Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg",NA,3341982,1,"",NA,NA,0,NA,130,91800,147,102756,NA,NA,NA,NA,"","",NA,NA,"","","F",0,NA,"","","1900",2,NA,NA,"","","","",NA,NA,NA,25,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","gain",130,1,"","","",NA,NA,NA
"2532","","outcome_estimation_confirmation_trial","","html-keyboard-response",2531,3344048,"0.0-7.0-29.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",27,NA,"",NA,3342129,1,"",NA,NA,NA,NA,1870,91930,1919,102903,1870,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2533","","iti_outcome_estimation","","html-keyboard-response",2532,3345995,"0.0-7.0-29.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",27,NA,"",NA,3344048,1,"",NA,NA,NA,NA,1900,93800,1947,104822,1900,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2534","","outcome_estimation","","html-keyboard-response",2533,3346105,"0.0-7.0-30.0-0.0",33,21859,"Female","80","","",NA,"68","",28,NA,"Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg",NA,3345995,1,"",NA,NA,0,NA,80,95700,110,106769,NA,NA,NA,NA,"","",NA,NA,"","","K",0,NA,"","","2000",2,NA,NA,"","","","",NA,NA,NA,24,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","gain",80,1,"","","",NA,NA,NA
"2535","","outcome_estimation_confirmation_trial","","html-keyboard-response",2534,3348068,"0.0-7.0-30.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",28,NA,"",NA,3346105,1,"",NA,NA,NA,NA,1920,95780,1963,106879,1920,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2536","","iti_outcome_estimation","","html-keyboard-response",2535,3350105,"0.0-7.0-30.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",28,NA,"",NA,3348068,1,"",NA,NA,NA,NA,2000,97700,2037,108842,2000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2537","","outcome_estimation","","html-keyboard-response",2536,3350188,"0.0-7.0-31.0-0.0",33,21859,"Female","62","","",NA,"75","",29,NA,"Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg",NA,3350105,1,"",NA,NA,0,NA,62,99700,83,110879,NA,NA,NA,NA,"","",NA,NA,"","","J",0,NA,"","","1100",2,NA,NA,"","","","",NA,NA,NA,47,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","no_gain",62,0,"","","",NA,NA,NA
"2538","","outcome_estimation_confirmation_trial","","html-keyboard-response",2537,3352161,"0.0-7.0-31.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",29,NA,"",NA,3350188,1,"",NA,NA,NA,NA,1938,99762,1973,110962,1938,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2539","","iti_outcome_estimation","","html-keyboard-response",2538,3353341,"0.0-7.0-31.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",29,NA,"",NA,3352161,1,"",NA,NA,NA,NA,1100,101700,1180,112935,1100,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2540","","outcome_estimation","","html-keyboard-response",2539,3353539,"0.0-7.0-32.0-0.0",33,21859,"Female","162","","",NA,"75","",30,NA,"Stimuli/Experimental_stims/outdoor_scenes/henry-be-NLF6hTe4PAg-unsplash.jpg",NA,3353341,1,"",NA,NA,0,NA,162,102800,198,114115,NA,NA,NA,NA,"","",NA,NA,"","","G",0,NA,"","","1000",2,NA,NA,"","","","",NA,NA,NA,3,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","no_gain",162,1,"","","",NA,NA,NA
"2541","","outcome_estimation_confirmation_trial","","html-keyboard-response",2540,3355411,"0.0-7.0-32.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",30,NA,"",NA,3353539,1,"",NA,NA,NA,NA,1838,102962,1872,114313,1838,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2542","","iti_outcome_estimation","","html-keyboard-response",2541,3356445,"0.0-7.0-32.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",30,NA,"",NA,3355411,1,"",NA,NA,NA,NA,1000,104800,1034,116185,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2543","","outcome_estimation","","html-keyboard-response",2542,3356532,"0.0-7.0-33.0-0.0",33,21859,"Female","73","","",NA,"75","",31,NA,"Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg",NA,3356445,1,"",NA,NA,0,NA,73,105800,87,117219,NA,NA,NA,NA,"","",NA,NA,"","","K",0,NA,"","","4500",2,NA,NA,"","","","",NA,NA,NA,46,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","no_gain",73,0,"","","",NA,NA,NA
"2544","","outcome_estimation_confirmation_trial","","html-keyboard-response",2543,3358485,"0.0-7.0-33.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",31,NA,"",NA,3356532,1,"",NA,NA,NA,NA,1927,105873,1953,117306,1927,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2545","","iti_outcome_estimation","","html-keyboard-response",2544,3363024,"0.0-7.0-33.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",31,NA,"",NA,3358485,1,"",NA,NA,NA,NA,4500,107800,4539,119259,4500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2546","","outcome_estimation","","html-keyboard-response",2545,3363343,"0.0-7.0-34.0-0.0",33,21859,"Female","294","","",NA,"68","",32,NA,"Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg",NA,3363024,1,"",NA,NA,0,NA,294,112300,319,123798,NA,NA,NA,NA,"","",NA,NA,"","","G",0,NA,"","","1500",2,NA,NA,"","","","",NA,NA,NA,40,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","gain",294,0,"","","",NA,NA,NA
"2547","","outcome_estimation_confirmation_trial","","html-keyboard-response",2546,3365077,"0.0-7.0-34.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",32,NA,"",NA,3363343,1,"",NA,NA,NA,NA,1706,112594,1734,124117,1706,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2548","","iti_outcome_estimation","","html-keyboard-response",2547,3366603,"0.0-7.0-34.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",32,NA,"",NA,3365077,1,"",NA,NA,NA,NA,1500,114300,1526,125851,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2549","","outcome_estimation","","html-keyboard-response",2548,3366755,"0.0-7.0-35.0-0.0",33,21859,"Female","133","","",NA,"68","",33,NA,"Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg",NA,3366603,1,"",NA,NA,0,NA,133,115800,152,127377,NA,NA,NA,NA,"","",NA,NA,"","","A",0,NA,"","","1700",2,NA,NA,"","","","",NA,NA,NA,38,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","gain",133,0,"","","",NA,NA,NA
"2550","","outcome_estimation_confirmation_trial","","html-keyboard-response",2549,3368642,"0.0-7.0-35.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",33,NA,"",NA,3366755,1,"",NA,NA,NA,NA,1867,115933,1887,127529,1867,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2551","","iti_outcome_estimation","","html-keyboard-response",2550,3370362,"0.0-7.0-35.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",33,NA,"",NA,3368642,1,"",NA,NA,NA,NA,1700,117800,1720,129416,1700,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2552","","outcome_estimation","","html-keyboard-response",2551,3370558,"0.0-7.0-36.0-0.0",33,21859,"Female","182","","",NA,"75","",34,NA,"Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg",NA,3370362,1,"",NA,NA,0,NA,182,119500,196,131136,NA,NA,NA,NA,"","",NA,NA,"","","D",0,NA,"","","2200",2,NA,NA,"","","","",NA,NA,NA,43,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","no_gain",182,1,"","","",NA,NA,NA
"2553","","outcome_estimation_confirmation_trial","","html-keyboard-response",2552,3372411,"0.0-7.0-36.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",34,NA,"",NA,3370558,1,"",NA,NA,NA,NA,1818,119682,1853,131332,1818,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2554","","iti_outcome_estimation","","html-keyboard-response",2553,3374626,"0.0-7.0-36.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",34,NA,"",NA,3372411,1,"",NA,NA,NA,NA,2200,121500,2215,133185,2200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2555","","outcome_estimation","","html-keyboard-response",2554,3374689,"0.0-7.0-37.0-0.0",33,21859,"Female","41","","",NA,"75","",35,NA,"Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg",NA,3374626,1,"",NA,NA,0,NA,41,123700,63,135400,NA,NA,NA,NA,"","",NA,NA,"","","C",0,NA,"","","1700",2,NA,NA,"","","","",NA,NA,NA,30,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","no_gain",41,0,"","","",NA,NA,NA
"2556","","outcome_estimation_confirmation_trial","","html-keyboard-response",2555,3376669,"0.0-7.0-37.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",35,NA,"",NA,3374689,1,"",NA,NA,NA,NA,1959,123741,1980,135463,1959,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2557","","iti_outcome_estimation","","html-keyboard-response",2556,3378396,"0.0-7.0-37.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",35,NA,"",NA,3376669,1,"",NA,NA,NA,NA,1700,125700,1727,137443,1700,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2558","","outcome_estimation","","html-keyboard-response",2557,3378519,"0.0-7.0-38.0-0.0",33,21859,"Female","101","","",NA,"68","",36,NA,"Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",NA,3378396,1,"",NA,NA,0,NA,101,127400,123,139170,NA,NA,NA,NA,"","",NA,NA,"","","L",0,NA,"","","2200",2,NA,NA,"","","","",NA,NA,NA,13,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","gain",101,0,"","","",NA,NA,NA
"2559","","outcome_estimation_confirmation_trial","","html-keyboard-response",2558,3380445,"0.0-7.0-38.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",36,NA,"",NA,3378519,1,"",NA,NA,NA,NA,1899,127501,1926,139293,1899,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2560","","iti_outcome_estimation","","html-keyboard-response",2559,3382669,"0.0-7.0-38.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",36,NA,"",NA,3380445,1,"",NA,NA,NA,NA,2200,129400,2224,141219,2200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2561","","outcome_estimation","","html-keyboard-response",2560,3382692,"0.0-7.0-39.0-0.0",33,21859,"Female","2","","",NA,"75","",37,NA,"Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg",NA,3382669,1,"",NA,NA,0,NA,2,131600,23,143443,NA,NA,NA,NA,"","",NA,NA,"","","H",0,NA,"","","1400",2,NA,NA,"","","","",NA,NA,NA,11,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","no_gain",2,1,"","","",NA,NA,NA
"2562","","outcome_estimation_confirmation_trial","","html-keyboard-response",2561,3384714,"0.0-7.0-39.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",37,NA,"",NA,3382692,1,"",NA,NA,NA,NA,1998,131602,2022,143466,1998,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2563","","iti_outcome_estimation","","html-keyboard-response",2562,3386149,"0.0-7.0-39.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",37,NA,"",NA,3384714,1,"",NA,NA,NA,NA,1400,133600,1435,145488,1400,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2564","","outcome_estimation","","html-keyboard-response",2563,3386297,"0.0-7.0-40.0-0.0",33,21859,"Female","124","","",NA,"68","",38,NA,"Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg",NA,3386149,1,"",NA,NA,0,NA,124,135000,148,146923,NA,NA,NA,NA,"","",NA,NA,"","","B",0,NA,"","","4100",2,NA,NA,"","","","",NA,NA,NA,1,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","gain",124,1,"","","",NA,NA,NA
"2565","","outcome_estimation_confirmation_trial","","html-keyboard-response",2564,3388205,"0.0-7.0-40.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",38,NA,"",NA,3386297,1,"",NA,NA,NA,NA,1876,135124,1908,147071,1876,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2566","","iti_outcome_estimation","","html-keyboard-response",2565,3392330,"0.0-7.0-40.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",38,NA,"",NA,3388205,1,"",NA,NA,NA,NA,4100,137000,4125,148979,4100,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2567","","outcome_estimation","","html-keyboard-response",2566,3392434,"0.0-7.0-41.0-0.0",33,21859,"Female","87","","",NA,"68","",39,NA,"Stimuli/Experimental_stims/faces/jessica-radanavong-mrYkTuAesKE-unsplash.jpg",NA,3392330,1,"",NA,NA,0,NA,87,141100,104,153104,NA,NA,NA,NA,"","",NA,NA,"","","D",0,NA,"","","1400",2,NA,NA,"","","","",NA,NA,NA,18,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","gain",87,0,"","","",NA,NA,NA
"2568","","outcome_estimation_confirmation_trial","","html-keyboard-response",2567,3394362,"0.0-7.0-41.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",39,NA,"",NA,3392434,1,"",NA,NA,NA,NA,1913,141187,1928,153208,1913,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2569","","iti_outcome_estimation","","html-keyboard-response",2568,3395786,"0.0-7.0-41.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",39,NA,"",NA,3394362,1,"",NA,NA,NA,NA,1400,143100,1424,155136,1400,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2570","","outcome_estimation","","html-keyboard-response",2569,3395824,"0.0-7.0-42.0-0.0",33,21859,"Female","23","","",NA,"75","",40,NA,"Stimuli/Experimental_stims/objects/alexander-andrews-JYGnB9gTCls-unsplash.jpg",NA,3395786,1,"",NA,NA,0,NA,23,144500,38,156560,NA,NA,NA,NA,"","",NA,NA,"","","E",0,NA,"","","1500",2,NA,NA,"","","","",NA,NA,NA,36,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","no_gain",23,0,"","","",NA,NA,NA
"2571","","outcome_estimation_confirmation_trial","","html-keyboard-response",2570,3397829,"0.0-7.0-42.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",40,NA,"",NA,3395824,1,"",NA,NA,NA,NA,1977,144523,2005,156598,1977,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2572","","iti_outcome_estimation","","html-keyboard-response",2571,3399412,"0.0-7.0-42.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",40,NA,"",NA,3397829,1,"",NA,NA,NA,NA,1500,146500,1583,158603,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2573","","outcome_estimation","","html-keyboard-response",2572,3399623,"0.0-7.0-43.0-0.0",33,21859,"Female","171","","",NA,"68","",41,NA,"Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg",NA,3399412,1,"",NA,NA,0,NA,171,148000,211,160186,NA,NA,NA,NA,"","",NA,NA,"","","C",0,NA,"","","2400",2,NA,NA,"","","","",NA,NA,NA,4,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"gain","gain",171,1,"","","",NA,NA,NA
"2574","","outcome_estimation_confirmation_trial","","html-keyboard-response",2573,3401486,"0.0-7.0-43.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",41,NA,"",NA,3399623,1,"",NA,NA,NA,NA,1829,148171,1863,160397,1829,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2575","","iti_outcome_estimation","","html-keyboard-response",2574,3403922,"0.0-7.0-43.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",41,NA,"",NA,3401486,1,"",NA,NA,NA,NA,2400,150000,2436,162260,2400,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2576","","outcome_estimation","","html-keyboard-response",2575,3403950,"0.0-7.0-44.0-0.0",33,21859,"Female","4","","",NA,"75","",42,NA,"Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg",NA,3403922,1,"",NA,NA,0,NA,4,152400,28,164696,NA,NA,NA,NA,"","",NA,NA,"","","I",0,NA,"","","1200",2,NA,NA,"","","","",NA,NA,NA,27,"","",NA,NA,"chosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","no_gain",4,1,"","","",NA,NA,NA
"2577","","outcome_estimation_confirmation_trial","","html-keyboard-response",2576,3405974,"0.0-7.0-44.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",42,NA,"",NA,3403950,1,"",NA,NA,NA,NA,1996,152404,2024,164724,1996,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2578","","iti_outcome_estimation","","html-keyboard-response",2577,3407250,"0.0-7.0-44.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",42,NA,"",NA,3405974,1,"",NA,NA,NA,NA,1200,154400,1276,166748,1200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2579","","outcome_estimation","","html-keyboard-response",2578,3407306,"0.0-7.0-45.0-0.0",33,21859,"Female","24","","",NA,"75","",43,NA,"Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg",NA,3407250,1,"",NA,NA,0,NA,24,155600,56,168024,NA,NA,NA,NA,"","",NA,NA,"","","I",0,NA,"","","1200",2,NA,NA,"","","","",NA,NA,NA,0,"","",NA,NA,"unchosen",NA,"","",NA,NA,NA,NA,"",NA,NA,"no_gain","no_gain",24,1,"","","",NA,NA,NA
"2580","","outcome_estimation_confirmation_trial","","html-keyboard-response",2579,3409316,"0.0-7.0-45.0-1.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",43,NA,"",NA,3407306,1,"",NA,NA,NA,NA,1976,155624,2010,168080,1976,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"2581","","iti_outcome_estimation","","html-keyboard-response",2580,3410554,"0.0-7.0-45.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",43,NA,"",NA,3409316,1,"",NA,NA,NA,NA,1200,157600,1238,170090,1200,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
