"","PID","time_elapsed","index","block","rt","chosen_trial","gain_left","left_chosen","higher_outcome_chosen","chosen_obj","unchosen_obj","stimulus_left","stimulus_right","rating_left","rating_right","painting_left","painting_right","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind"
"54600","y72qN",2067583,200,3,0.568,1,0,0,1,4,38,38,4,49,35,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",26,32
"54603","y72qN",2070000,201,3,0.887,0,0,0,1,0,25,25,0,67,33,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",26,32
"54606","y72qN",2072900,202,3,1.354,0,0,1,0,1,41,1,41,65,64,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",28,33
"54609","y72qN",2074994,203,3,0.555,1,0,0,1,4,33,33,4,39,35,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",24,32
"54612","y72qN",2077290,204,3,0.75,0,0,0,1,0,37,37,0,73,33,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",27,32
"54615","y72qN",2079755,205,3,0.933,1,1,1,1,4,11,4,11,35,34,"barna-bartis-2x3vfVxwR7o-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",32,27
"54618","y72qN",2081983,206,3,0.694,1,1,1,1,29,38,29,38,78,49,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",30,26
"54621","y72qN",2084392,207,3,0.871,1,0,0,1,48,46,46,48,76,55,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",28,35
"54624","y72qN",2087128,208,3,1.191,0,1,0,0,43,23,23,43,69,59,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",35,31
"54627","y72qN",2089452,209,3,0.782,0,0,1,0,12,5,12,5,63,32,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","batel-studio-ttSRjiYG_WM-unsplash.jpg",34,25
"54630","y72qN",2091722,210,3,0.734,1,1,1,1,45,38,45,38,39,49,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",33,26
"54633","y72qN",2094114,211,3,0.861,1,1,1,1,47,33,47,33,67,39,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",29,24
"54636","y72qN",2096536,212,3,0.881,0,1,0,0,1,5,5,1,32,65,"batel-studio-ttSRjiYG_WM-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",25,28
"54639","y72qN",2099825,213,3,1.754,0,0,0,1,3,43,43,3,59,42,"raamin-ka-0qJBEzudn5E-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",31,30
"54642","y72qN",2102705,214,3,1.335,0,1,0,0,12,3,3,12,42,63,"art-hauntington-jzY0KRJopEI-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",30,34
"54645","y72qN",2105267,215,3,1.029,1,1,1,1,48,26,48,26,55,72,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",35,34
"55334","YJmUD",2752654,0,1,1.57,1,0,1,0,37,24,37,24,39,36,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg",28,31
"55337","YJmUD",2756707,1,1,NA,0,1,NA,NA,NA,NA,22,1,59,55,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",26,35
"55340","YJmUD",2760821,2,1,1.574,1,1,0,0,44,0,0,44,36,66,"abstral-official-cyOKLSgkgCE-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",29,34
"55343","YJmUD",2763867,3,1,1.507,1,1,1,1,30,31,30,31,56,73,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",25,24
"55346","YJmUD",2766898,4,1,1.493,0,1,1,1,12,4,12,4,36,63,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",27,34
"55349","YJmUD",2770010,5,1,1.568,0,1,0,0,20,25,25,20,54,61,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",29,28
"55352","YJmUD",2772766,6,1,1.208,0,0,0,1,12,20,20,12,61,36,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",28,27
"55355","YJmUD",2776388,7,1,2.104,0,0,0,1,10,36,36,10,41,43,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",24,32
"55358","YJmUD",2779644,8,1,1.726,0,0,1,0,1,29,1,29,55,58,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",35,31
"55361","YJmUD",2783054,9,1,1.877,1,0,1,0,6,0,6,0,73,36,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",30,29
"55364","YJmUD",2785671,10,1,1.095,0,0,0,1,25,3,3,25,63,54,"art-hauntington-jzY0KRJopEI-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",30,29
"55367","YJmUD",2788010,11,1,0.798,1,0,0,1,35,31,31,35,73,41,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",24,26
"55370","YJmUD",2791296,12,1,1.744,1,1,1,1,30,37,30,37,56,39,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",25,28
"55373","YJmUD",2793704,13,1,0.892,1,1,0,0,44,30,30,44,56,66,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",25,34
"55376","YJmUD",2796275,14,1,1.032,0,1,1,1,10,20,10,20,43,61,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",32,28
"55379","YJmUD",2800038,15,1,2.226,1,0,0,1,39,37,37,39,39,61,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",28,32
"55382","YJmUD",2802914,16,1,1.341,0,1,0,0,45,48,48,45,35,32,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",25,33
"55385","YJmUD",2806163,17,1,1.703,1,0,0,1,46,37,37,46,39,50,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",28,27
"55388","YJmUD",2810220,18,1,NA,0,1,NA,NA,NA,NA,48,3,35,63,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",25,30
"55391","YJmUD",2814093,19,1,1.335,0,0,0,1,10,3,3,10,63,43,"art-hauntington-jzY0KRJopEI-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",30,32
"55394","YJmUD",2816750,20,1,1.114,1,1,1,1,46,33,46,33,50,42,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",27,35
"55397","YJmUD",2819591,21,1,1.315,0,0,1,0,1,48,1,48,55,35,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",35,25
"55400","YJmUD",2822181,22,1,1.051,0,0,1,0,20,29,20,29,61,58,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",28,31
"55403","YJmUD",2825073,23,1,1.346,0,0,1,0,20,48,20,48,61,35,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",28,25
"55406","YJmUD",2828023,24,1,1.415,1,0,0,1,24,6,6,24,73,36,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg",30,31
"55409","YJmUD",2830939,25,1,1.377,1,0,0,1,46,31,31,46,73,50,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",24,27
"55412","YJmUD",2834849,26,1,2.372,1,1,1,1,24,44,24,44,36,66,"joel-mott-LaK153ghdig-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",31,34
"55415","YJmUD",2837498,27,1,1.12,0,0,1,0,36,48,36,48,41,35,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",24,25
"55418","YJmUD",2840271,28,1,1.224,0,1,0,0,45,25,25,45,54,32,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",29,33
"55421","YJmUD",2844062,29,1,2.255,0,1,0,0,20,22,22,20,59,61,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",26,28
"55424","YJmUD",2847748,30,1,2.158,1,1,1,1,39,33,39,33,61,42,"philip-martin-5aGUyCW_PJw-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",32,35
"55427","YJmUD",2850818,31,1,1.527,0,0,1,0,36,25,36,25,41,54,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",24,29
"55430","YJmUD",2853672,32,1,1.323,1,0,1,0,44,35,44,35,66,41,"rikonavt-HQjfrvdTfak-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",34,26
"55433","YJmUD",2856944,33,1,1.748,1,1,0,0,44,39,39,44,61,66,"philip-martin-5aGUyCW_PJw-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",32,34
"55436","YJmUD",2859968,34,1,1.484,0,1,0,0,1,25,25,1,54,55,"joseph-gonzalez-iFgRcqHznqg-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",29,35
"55439","YJmUD",2863300,35,1,1.792,0,1,1,1,12,3,12,3,36,63,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",27,30
"55442","YJmUD",2867091,36,1,2.263,0,1,1,1,22,4,22,4,59,63,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",26,34
"55445","YJmUD",2870454,37,1,1.822,1,0,1,0,6,39,6,39,73,61,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",30,32
"55448","YJmUD",2873212,38,1,1.217,0,1,1,1,10,4,10,4,43,63,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",32,34
"55451","YJmUD",2877255,39,1,NA,1,0,NA,NA,NA,NA,44,46,66,50,"rikonavt-HQjfrvdTfak-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",34,27
"55454","YJmUD",2881593,40,1,1.796,0,1,0,0,45,10,10,45,43,32,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",32,33
"55457","YJmUD",2884679,41,1,1.546,0,1,0,0,4,48,48,4,35,63,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",25,34
"55460","YJmUD",2887498,42,1,1.289,1,1,1,1,0,49,0,49,36,45,"abstral-official-cyOKLSgkgCE-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",29,33
"55463","YJmUD",2890976,43,1,1.946,0,0,0,1,25,4,4,25,63,54,"barna-bartis-2x3vfVxwR7o-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",34,29
"55466","YJmUD",2893962,44,1,1.447,0,0,0,1,29,4,4,29,63,58,"barna-bartis-2x3vfVxwR7o-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",34,31
"55469","YJmUD",2897168,45,1,1.663,0,0,1,0,1,10,1,10,55,43,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",35,32
"55472","YJmUD",2901205,46,1,NA,1,0,NA,NA,NA,NA,49,35,45,41,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",33,26
"55475","YJmUD",2905490,47,1,1.742,0,0,0,1,22,36,36,22,41,59,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",24,26
"55478","YJmUD",2907844,48,1,0.82,1,1,1,1,0,31,0,31,36,73,"abstral-official-cyOKLSgkgCE-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",29,24
"55481","YJmUD",2910361,49,1,0.976,0,0,0,1,29,45,45,29,32,58,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",33,31
"55484","YJmUD",2912856,50,1,0.943,0,1,0,0,36,29,29,36,58,41,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",31,24
"55487","YJmUD",2915565,51,1,1.17,1,0,1,0,33,35,33,35,42,41,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",35,26
"55490","YJmUD",2918211,52,1,1.123,1,0,0,1,24,49,49,24,45,36,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg",33,31
"55493","YJmUD",2920579,53,1,0.83,1,0,0,1,30,49,49,30,45,56,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",33,25
"55496","YJmUD",2923350,54,1,1.233,0,0,0,1,12,45,45,12,32,36,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",33,27
"55499","YJmUD",2926484,55,1,1.595,1,0,0,1,46,49,49,46,45,50,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",33,27
"55502","YJmUD",2929840,56,1,1.818,0,1,1,1,12,36,12,36,36,41,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",27,24
"55505","YJmUD",2933200,57,1,1.836,1,1,0,0,33,0,0,33,36,42,"abstral-official-cyOKLSgkgCE-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",29,35
"55508","YJmUD",2936849,58,1,2.124,0,1,0,0,3,29,29,3,58,63,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",31,30
"55511","YJmUD",2939502,59,1,1.118,1,0,0,1,39,31,31,39,73,61,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",24,32
"55514","YJmUD",2942603,60,1,1.561,0,0,0,1,12,1,1,12,55,36,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",35,27
"55517","YJmUD",2945448,61,1,1.307,1,1,1,1,30,6,30,6,56,73,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",25,30
"55520","YJmUD",2948424,62,1,1.451,0,1,1,1,22,3,22,3,59,63,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",26,30
"55523","YJmUD",2950942,63,1,0.988,1,0,0,1,0,37,37,0,39,36,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",28,29
"55526","YJmUD",2953964,64,1,1.477,1,0,0,1,35,37,37,35,39,41,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",28,26
"55529","YJmUD",2957366,65,1,1.866,1,1,0,0,6,46,46,6,50,73,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",27,30
"55532","YJmUD",2960069,66,1,1.154,1,1,0,0,6,35,35,6,41,73,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",26,30
"55535","YJmUD",2963149,67,1,1.542,1,1,1,1,24,31,24,31,36,73,"joel-mott-LaK153ghdig-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",31,24
"55538","YJmUD",2965563,68,1,0.883,1,1,0,0,33,30,30,33,56,42,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",25,35
"55541","YJmUD",2968778,69,1,1.672,1,1,1,1,39,49,39,49,61,45,"philip-martin-5aGUyCW_PJw-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",32,33
"55544","YJmUD",2971697,70,1,1.371,0,0,1,0,45,22,45,22,32,59,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",33,26
"55547","YJmUD",2975593,71,1,2.364,1,1,0,0,33,24,24,33,36,42,"joel-mott-LaK153ghdig-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",31,35
"55551","YJmUD",3085229,72,2,1.543,0,0,1,0,36,12,36,12,41,36,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",24,27
"55554","YJmUD",3088290,73,2,1.539,1,1,0,0,49,0,0,49,36,45,"abstral-official-cyOKLSgkgCE-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",29,33
"55557","YJmUD",3091005,74,2,1.197,0,0,0,1,29,45,45,29,32,58,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",33,31
"55560","YJmUD",3095048,75,2,NA,0,0,NA,NA,NA,NA,20,25,61,54,"houcine-ncib-B4TjXnI0Y2c-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",28,29
"55563","YJmUD",3098962,76,2,1.368,0,0,0,1,48,3,3,48,63,35,"art-hauntington-jzY0KRJopEI-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",30,25
"55566","YJmUD",3102382,77,2,1.881,0,1,1,1,10,3,10,3,43,63,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","art-hauntington-jzY0KRJopEI-unsplash.jpg",32,30
"55569","YJmUD",3105269,78,2,1.347,1,1,1,1,35,44,35,44,41,66,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","rikonavt-HQjfrvdTfak-unsplash.jpg",26,34
"55572","YJmUD",3107994,79,2,1.202,1,1,1,1,30,33,30,33,56,42,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",25,35
"55575","YJmUD",3111255,80,2,1.725,1,0,1,0,33,39,33,39,42,61,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",35,32
"55578","YJmUD",3114864,81,2,2.068,1,1,0,0,6,35,35,6,41,73,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",26,30
"55581","YJmUD",3118033,82,2,1.642,0,0,1,0,1,25,1,25,55,54,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","joseph-gonzalez-iFgRcqHznqg-unsplash.jpg",35,29
"55584","YJmUD",3121102,83,2,1.533,1,1,1,1,46,49,46,49,50,45,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",27,33
"55587","YJmUD",3123865,84,2,1.226,0,0,1,0,1,22,1,22,55,59,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",35,26
"55590","YJmUD",3126227,85,2,0.825,1,1,1,1,30,6,30,6,56,73,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",25,30
"55593","YJmUD",3129814,86,2,2.047,0,1,0,0,1,10,10,1,43,55,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","aiony-haust-jmATI5Q_YgY-unsplash.jpg",32,35
"55596","YJmUD",3132443,87,2,1.085,1,0,1,0,33,35,33,35,42,41,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",35,26
"55599","YJmUD",3136129,88,2,2.146,0,0,1,0,36,29,36,29,41,58,"ospan-ali-mGdA2fzjWLo-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",24,31
"55602","YJmUD",3138394,89,2,0.746,0,1,1,1,22,36,22,36,59,41,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","ospan-ali-mGdA2fzjWLo-unsplash.jpg",26,24
"55605","YJmUD",3141696,90,2,1.763,0,0,0,1,12,45,45,12,32,36,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","daniel-rigdon-dXmXKPP2L4E-unsplash.jpg",33,27
"55608","YJmUD",3144271,91,2,1.04,0,1,0,0,20,29,29,20,58,61,"leilani-angel-K84vnnzxmTQ-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",31,28
"55611","YJmUD",3148306,92,2,NA,1,1,NA,NA,NA,NA,0,37,36,39,"abstral-official-cyOKLSgkgCE-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",29,28
"55614","YJmUD",3151650,93,2,0.805,0,0,0,1,10,4,4,10,63,43,"barna-bartis-2x3vfVxwR7o-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",34,32
"55617","YJmUD",3154403,94,2,1.226,1,0,0,1,39,37,37,39,39,61,"pavel-anoshin-d0peGya6R5Y-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",28,32
"55620","YJmUD",3156846,95,2,0.901,1,0,0,1,30,49,49,30,45,56,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",33,25
"55623","YJmUD",3159226,96,2,0.84,1,1,1,1,46,37,46,37,50,39,"stefan-stefancik-QXevDflbl8A-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",27,28
"55626","YJmUD",3161760,97,2,0.992,1,0,0,1,24,33,33,24,42,36,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg",35,31
"55629","YJmUD",3163980,98,2,0.678,0,1,1,1,12,4,12,4,36,63,"daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",27,34
"55632","YJmUD",3166290,99,2,0.769,0,1,0,0,20,10,10,20,43,61,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",32,28
"55635","YJmUD",3168682,100,2,0.848,1,0,0,1,24,49,49,24,45,36,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","joel-mott-LaK153ghdig-unsplash.jpg",33,31
"55638","YJmUD",3170923,101,2,0.709,1,1,1,1,24,37,24,37,36,39,"joel-mott-LaK153ghdig-unsplash.jpg","pavel-anoshin-d0peGya6R5Y-unsplash.jpg",31,28
"55641","YJmUD",3173734,102,2,1.274,0,0,1,0,1,48,1,48,55,35,"aiony-haust-jmATI5Q_YgY-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",35,25
"55644","YJmUD",3176187,103,2,0.926,0,1,0,0,20,22,22,20,59,61,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","houcine-ncib-B4TjXnI0Y2c-unsplash.jpg",26,28
"55647","YJmUD",3178821,104,2,1.101,1,0,0,1,0,31,31,0,73,36,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",24,29
"55650","YJmUD",3181860,105,2,1.491,1,0,0,1,46,6,6,46,73,50,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",30,27
"55653","YJmUD",3184465,106,2,1.06,1,1,1,1,0,6,0,6,36,73,"abstral-official-cyOKLSgkgCE-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",29,30
"55656","YJmUD",3186728,107,2,0.737,1,0,0,1,46,31,31,46,73,50,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","stefan-stefancik-QXevDflbl8A-unsplash.jpg",24,27
"55659","YJmUD",3189486,108,2,1.224,0,1,0,0,4,48,48,4,35,63,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","barna-bartis-2x3vfVxwR7o-unsplash.jpg",25,34
"55662","YJmUD",3192582,109,2,1.562,1,0,0,1,0,33,33,0,42,36,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",35,29
"55665","YJmUD",3195173,110,2,1.062,0,0,0,1,29,4,4,29,63,58,"barna-bartis-2x3vfVxwR7o-unsplash.jpg","leilani-angel-K84vnnzxmTQ-unsplash.jpg",34,31
"55668","YJmUD",3197733,111,2,1.032,1,0,0,1,30,31,31,30,73,56,"mathilda-khoo-vLR0YP_otCo-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",24,25
"55671","YJmUD",3200584,112,2,1.305,1,0,0,1,39,6,6,39,73,61,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",30,32
"55674","YJmUD",3203769,113,2,1.637,1,1,0,0,49,35,35,49,41,45,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",26,33
"55677","YJmUD",3207369,114,2,2.079,1,0,1,0,44,0,44,0,66,36,"rikonavt-HQjfrvdTfak-unsplash.jpg","abstral-official-cyOKLSgkgCE-unsplash.jpg",34,29
"55680","YJmUD",3210818,115,2,1.914,0,0,1,0,45,48,45,48,32,35,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",33,25
"55683","YJmUD",3214267,116,2,1.906,1,1,1,1,24,31,24,31,36,73,"joel-mott-LaK153ghdig-unsplash.jpg","mathilda-khoo-vLR0YP_otCo-unsplash.jpg",31,24
